company_name,industry,website,telephone,fax,address,address_maplink,email
Loner GmbH Ofenbau und Plattenbeläg,Verlegen von Fliesen und Platten,,tel:055 612 41 47,,"Feldbach 2
8753 Mollis",https://www.google.com/maps/place/Feldbach%202+8753+Mollis,website not accessible
Urs Wiggli,Gemischte Landwirtschaft,http://www.vomeigen.ch/,,,"Eigenhof
4206 Seewen SO",https://www.google.com/maps/place/Eigenhof+4206+Seewen%20SO,barbaraschnieper@bluewin.ch
GWT Gebäude- und Wassertechnik GmbH,Sanitär- und Heizungsinstallation,http://www.gwt-au.ch/,tel:071 744 10 06,fax:071 744 10 08,"Hauptstrasse 31
9434 Au SG",https://www.google.com/maps/place/Hauptstrasse%2031+9434+Au%20SG,
Lehner + Walpen AG,Malerei,http://lehner-walpen.ch/,tel:044 422 51 25,fax:044 383 97 13,"Forchstrasse 307
8008 Zürich",https://www.google.com/maps/place/Forchstrasse%20307+8008+Z%C3%BCrich,info@lehner-walpen.ch
K.Melliger & Söhne AG,"Anbringen von Stuckaturen, Gipserei und Verputzerei",,tel:081 413 77 78,fax:081 413 36 28,"Tobelmühlestrasse 5
7270 Davos Platz",https://www.google.com/maps/place/Tobelm%C3%BChlestrasse%205+7270+Davos%20Platz,website not accessible
Mathys Treuhand,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,,tel:033 437 81 41,fax:033 437 84 41,"Allmendstrasse 5
3600 Thun",https://www.google.com/maps/place/Allmendstrasse%205+3600+Thun,website not accessible
Mediathur GmbH,Werbeagenturen,,tel:071 626 17 18,fax:071 626 17 19,"Bahnhofstrasse 15
8570 Weinfelden",https://www.google.com/maps/place/Bahnhofstrasse%2015+8570+Weinfelden,website not accessible
Strübin Gartenbau AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.struebin-gartenbau.ch/,tel:061 281 69 68,,"Freie Strasse 38
4001 Basel",https://www.google.com/maps/place/Freie%20Strasse%2038+4001+Basel,
Schlossgarage Furrer AG,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Esslingerstrasse 2
8627 Grüningen",https://www.google.com/maps/place/Esslingerstrasse%202+8627+Gr%C3%BCningen,website not accessible
Club des 1000 FC Bulle,Sportvereine,http://www.fcbulle.ch/,tel:026 912 24 22,fax:026 913 19 57,"Ch. des Coquilles 62
1630 Bulle",https://www.google.com/maps/place/Ch.%20des%20Coquilles%2062+1630+Bulle,info@fcbulle.ch
Hendry SA,Sanitär- und Heizungsinstallation,,tel:081 949 12 07,fax:081 949 23 17,"Via Alpsu 3
7188 Sedrun",https://www.google.com/maps/place/Via%20Alpsu%203+7188+Sedrun,website not accessible
arte diffusione GmbH,Grosshandel mit elektrischen Haushaltsgeräten,http://www.artediffusione.ch/,tel:071 952 78 80,fax:071 952 78 80,"Sternenstrasse 22
9230 Flawil",https://www.google.com/maps/place/Sternenstrasse%2022+9230+Flawil,bad link
Shy&Flo GmbH,Coiffeursalons,,tel:044 251 19 00,,"Viaduktstrasse 61
8005 Zürich",https://www.google.com/maps/place/Viaduktstrasse%2061+8005+Z%C3%BCrich,website not accessible
metall + handwerk AG,Herstellung von sonstigen Möbeln,http://www.metallundhandwerk.ch/,tel:031 721 10 00,fax:031 721 59 00,"Sägegasse 2
3110 Münsingen",https://www.google.com/maps/place/S%C3%A4gegasse%202+3110+M%C3%BCnsingen,
Garage Stoop AG,lnstandhaltung und Reparatur von Automobilen,http://www.garage-stoop.ch/,tel:044 734 30 77,fax:044 734 38 35,"Badenerstrasse 36
8952 Schlieren",https://www.google.com/maps/place/Badenerstrasse%2036+8952+Schlieren,info@garage-stoop.ch
Reprom GmbH,Herstellung von Arbeits- und Berufsbekleidung,http://www.reprom.ch/,tel:052 620 20 42,fax:052 620 20 41,"Schweizersbildstrasse 23
8207 Schaffhausen",https://www.google.com/maps/place/Schweizersbildstrasse%2023+8207+Schaffhausen,bad link
F. Topalli AG,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.toppaliag.ch/,,,"Hängelenstrasse 8
3122 Kehrsatz",https://www.google.com/maps/place/H%C3%A4ngelenstrasse%208+3122+Kehrsatz,website not accessible
Oswin Bättig Immobilien AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",http://www.oswin-baettig.ch/,tel:062 726 22 44,fax:062 726 22 55,"Bahnhofstrasse 14
6252 Dagmersellen",https://www.google.com/maps/place/Bahnhofstrasse%2014+6252+Dagmersellen,architektur@oswin-baettig.ch
"Stirnimann AG, Baumaschinen","Grosshandel mit Bergwerks-, Bau- und Baustoffmaschinen",http://www.stirnimann.ch/,tel:062 205 95 11,fax:062 205 95 15,"Gäustrasse 101
4600 Olten",https://www.google.com/maps/place/G%C3%A4ustrasse%20101+4600+Olten,mail@stirnimann.ch
Gerber Druck AG,Offsetdruck,http://www.gerberdruck.ch/,tel:033 439 30 40,fax:033 439 30 45,"Bahnhofstrasse 25
3612 Steffisburg",https://www.google.com/maps/place/Bahnhofstrasse%2025+3612+Steffisburg,info@gerberdruck.ch
Gebrüder Gisler Schattdorf AG,Verlegen von Fliesen und Platten,,tel:041 870 70 92,fax:041 870 70 69,"Dorfbachstrasse 11
6467 Schattdorf",https://www.google.com/maps/place/Dorfbachstrasse%2011+6467+Schattdorf,website not accessible
Stadt-Optik,Detailhandel mit Brillen und anderen Sehhilfen,http://www.stadtoptik.ch/,tel:032 623 24 30,fax:032 622 04 75,"Hauptstrasse 33
4500 Solothurn",https://www.google.com/maps/place/Hauptstrasse%2033+4500+Solothurn,solothurn@stadtoptik.ch
MAISON de VILLE Sàrl,Ausschreibungen,http://www.themdv.ch/,tel:022 360 01 10,,"Route d'Arzier 2
1264 St-Cergue",https://www.google.com/maps/place/Route%20d'Arzier%202+1264+St-Cergue,christian.trarieux@mdv-st-cergue.ch
Swiss-Interpublic AG,Vermarktung und Vermittlung von Werbezeiten und Werbeflächen,http://www.swiss-interpublic.ch/,tel:071 970 04 04,fax:071 351 11 12,"Bahnhofstrasse 21
9100 Herisau",https://www.google.com/maps/place/Bahnhofstrasse%2021+9100+Herisau,
Ganz Baukeramik AG,"Sonstiger Detailhandel mit Metallwaren, Anstrichmitteln, Bau- und Heimwerkerbedarf",http://www.ganz-baukeramik.ch/,tel:044 866 44 44,fax:044 866 44 22,"Dorfstrasse 107
8424 Embrach",https://www.google.com/maps/place/Dorfstrasse%20107+8424+Embrach,
Velo und Sport Rast Rentsch,Detailhandel mit Fahrrädern,http://www.velosportrast.ch/,tel:062 751 36 46,,"Langenthalerstrasse 17
4803 Vordemwald",https://www.google.com/maps/place/Langenthalerstrasse%2017+4803+Vordemwald,info@velosportrast.com
ATLANTIS DEVELOPMENT SA,Abdichtungen,http://www.atlantisdevelopment.ch/,tel:027 346 44 77,,"Route du Sanetsch 31
1965 Savièse",https://www.google.com/maps/place/Route%20du%20Sanetsch%2031+1965+Savi%C3%A8se,
LEON Platten GmbH,Verlegen von Fussboden,,,,"Langensandstrasse 50
6005 Luzern",https://www.google.com/maps/place/Langensandstrasse%2050+6005+Luzern,website not accessible
Rolf's Hot Stone,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",,tel:081 420 01 01,,"Landstrasse 41
7252 Klosters Dorf",https://www.google.com/maps/place/Landstrasse%2041+7252+Klosters%20Dorf,website not accessible
Bearbeit.& Zuschnittzentrum AG,Holzhobelwerke und Holzoberflächenbehandlung,,tel:056 267 60 72,,"Bahnhofstrasse 311
5325 Leibstadt",https://www.google.com/maps/place/Bahnhofstrasse%20311+5325+Leibstadt,website not accessible
Frutiger AG Basel,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.frutiger-basel.com/,tel:061 906 50 50,fax:061 906 50 51,"Hardstrasse 11
4052 Basel",https://www.google.com/maps/place/Hardstrasse%2011+4052+Basel,info@frutiger.com
Axers Sàrl,Ausschreibungen,http://www.axers.net/,tel:021 566 25 10,,"Chemin des Lentillières 5G
1023 Crissier",https://www.google.com/maps/place/Chemin%20des%20Lentilli%C3%A8res%205G+1023+Crissier,8c4075d5481d476e945486754f783364@sentry.io
A. Waschow creamedia consulting,Unternehmensberatung,,,,"Belle Vue 11a
5621 Zufikon",https://www.google.com/maps/place/Belle%20Vue%2011a+5621+Zufikon,website not accessible
Fredi Hurschler AG,Dachdeckerei,http://www.fredihurschler.ch/,tel:041 637 11 38,fax:041 637 44 38,"Horbisstrasse 26
6390 Engelberg",https://www.google.com/maps/place/Horbisstrasse%2026+6390+Engelberg,info@fredihurschler.ch
A.R.T. Promotion Sagl,Verlegen von Zeitungen,http://www.tinotte.ch/,tel:091 605 73 00,,"via San Gottardo 26
6900 Lugano",https://www.google.com/maps/place/via%20San%20Gottardo%2026+6900+Lugano,
Kräuliger Treuhand,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,https://kraeuliger.ch/,tel:076 504 95 94,,"Mühlestrasse 8
5702 Niederlenz",https://www.google.com/maps/place/M%C3%BChlestrasse%208+5702+Niederlenz,
Ziehli Gebäudetechnik AG,Sanitärinstallation und Spenglerei,http://www.ziehliag.ch/,tel:031 332 26 26,fax:031 332 67 36,"Unt.Zollgasse 110
3063 Ittigen",https://www.google.com/maps/place/Unt.Zollgasse%20110+3063+Ittigen,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com
MIAX GmbH,Handelsvermittlung von Waren ohne ausgeprägten Schwerpunkt,,,,"Bachmattweg 1
8967 Widen",https://www.google.com/maps/place/Bachmattweg%201+8967+Widen,website not accessible
Garage de la Dent-de-Lys,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Route de Palézieux 160
1618 Châtel-St-Denis",https://www.google.com/maps/place/Route%20de%20Pal%C3%A9zieux%20160+1618+Ch%C3%A2tel-St-Denis,website not accessible
Allware AG,"Detailhandel mit Datenverarbeitungsgeräten, peripheren Geräten und Software",http://www.allware.ch/,tel:062 293 60 77,,"Felsenweg 8
4632 Trimbach",https://www.google.com/maps/place/Felsenweg%208+4632+Trimbach,support@allware.ch
Limousinenservice-,Betrieb von Taxis,http://www.limousinenservice-flughafentransfer.ch/,tel:077 407 34 07,,"Bahnhofstrasse 12
6362 Stansstad",https://www.google.com/maps/place/Bahnhofstrasse%2012+6362+Stansstad,jaeger6362@gmail.com
BARTIS SA,Herstellung von Bier,http://www.bartis.ch/,tel:079 523 26 38,,"Chemin de la Chapelle 32
1964 Conthey",https://www.google.com/maps/place/Chemin%20de%20la%20Chapelle%2032+1964+Conthey,info@bartis.ch
Zahner Geschenkpapiere,"Grosshandel mit Schreibwaren, Büchern und Zeitungen",http://www.zahner-deko.ch/,tel:044 880 25 90,,"Gewerbepark 11
9615 Dietfurt",https://www.google.com/maps/place/Gewerbepark%2011+9615+Dietfurt,
Kälte 3000 AG,Bewertungen,http://www.kaelte3000.com/,tel:081 300 03 00,fax:081 300 03 15,"Luxwiesenstrasse 4
7302 Landquart",https://www.google.com/maps/place/Luxwiesenstrasse%204+7302+Landquart,gruber@kaelte3000.com
Hotel Restaurant Nollen,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.hotel-nollen.ch/,tel:071 944 15 15,fax:071 944 11 74,9515 Hosenruck,https://www.google.com/maps/place/undefined+9515+Hosenruck,info@hotel-nollen.ch
Resine SA,Verlegen von Fliesen und Platten,http://www.resine-sa.ch/,tel:091 646 22 32,,"Via Sceresa 6A
6805 Mezzovico",https://www.google.com/maps/place/Via%20Sceresa%206A+6805+Mezzovico,bad link
Künzli AG für Bürotechnik,Detailhandel mit Telekommunikationsgeräten,,tel:061 811 36 36,fax:061 811 44 66,"Bündtenweg 2
4303 Kaiseraugst",https://www.google.com/maps/place/B%C3%BCndtenweg%202+4303+Kaiseraugst,website not accessible
Wipa Immo AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:041 497 32 67,,"Halde 18
6102 Malters",https://www.google.com/maps/place/Halde%2018+6102+Malters,website not accessible
Quasar AG,"Diskotheken, Dancings, Night Clubs",,,,"Bahnhofstrasse 11
9556 Affeltrangen",https://www.google.com/maps/place/Bahnhofstrasse%2011+9556+Affeltrangen,website not accessible
Zurbrügg Holzbau AG,"Holzbau, Zimmerei",http://www.zurbruegg-holzbau.ch/,tel:033 676 17 21,fax:033 676 22 11,"Reudlenstrasse 19
3713 Reichenbach im Kandertal",https://www.google.com/maps/place/Reudlenstrasse%2019+3713+Reichenbach%20im%20Kandertal,bad link
Schäfer Stammbach Partner AG,Abdichtungen,,tel:041 240 22 70,fax:041 240 22 71,"Hochbühlstrasse 20
6000 Luzern 7",https://www.google.com/maps/place/Hochb%C3%BChlstrasse%2020+6000+Luzern%207,website not accessible
FSW Immob AG,Architekturbüros,http://www.fsw-immob.ch/,tel:071 351 59 54,,"Industriestrasse 28
9100 Herisau",https://www.google.com/maps/place/Industriestrasse%2028+9100+Herisau,bad link
Carrosserie Grossen,Reparatur und Lackieren von Carrosserien,,tel:062 961 61 20,fax:062 961 61 20,"Hofmattstrasse 12a
3360 Herzogenbuchsee",https://www.google.com/maps/place/Hofmattstrasse%2012a+3360+Herzogenbuchsee,website not accessible
Hoorwerkstatt,Ausschreibungen,http://www.hoorwerkstatt.com/,tel:056 221 55 55,,"Weite Gasse 24
5400 Baden",https://www.google.com/maps/place/Weite%20Gasse%2024+5400+Baden,
OptiDomus Sàrl,Allgemeiner Hochbau,,tel:021 801 09 09,,"Route de Préverenges 1
1027 Lonay",https://www.google.com/maps/place/Route%20de%20Pr%C3%A9verenges%201+1027+Lonay,website not accessible
Knusperhüsli AG,Vermietung und Verpachtung von eigenen oder geleasten Gebäuden und Wohnungen,,,,"Lusthalde 1
8512 Thundorf",https://www.google.com/maps/place/Lusthalde%201+8512+Thundorf,website not accessible
Grünau Immobilien AG,Entwicklung von Bauprojekten,http://gruenau-ag.ch/,tel:056 668 27 85,fax:056 668 20 35,"Grünau 1
5642 Mühlau",https://www.google.com/maps/place/Gr%C3%BCnau%201+5642+M%C3%BChlau,bad link
TSAB Thurnherr SA,Programmierungstätigkeiten,http://www.thurnherr.ch/,tel:022 950 92 00,fax:022 950 92 09,"rte de Châtaigneriaz 1
1297 Founex",https://www.google.com/maps/place/rte%20de%20Ch%C3%A2taigneriaz%201+1297+Founex,xixnxfxo@xtxhxuxrxnxhxexrxr.xcxh
Mandurino GmbH,Grosshandel mit Wein und Spirituosen,,tel:052 269 00 88,,"Turmhaldenstrasse 6
8400 Winterthur",https://www.google.com/maps/place/Turmhaldenstrasse%206+8400+Winterthur,website not accessible
Optik Stirnemann GmbH,Artikel im Shop,http://www.optik-stirnemann.ch/,tel:032 665 70 70,,"Poststrasse 2
3427 Utzenstorf",https://www.google.com/maps/place/Poststrasse%202+3427+Utzenstorf,AXIA-TRIPLE-X-bce665db8276110g4b9947d567726d04@2x.jpg
FREI THAYNGEN AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.freithayngen.ch/,tel:052 640 01 65,,"Wippelstrasse 10
8240 Thayngen",https://www.google.com/maps/place/Wippelstrasse%2010+8240+Thayngen,info@freithayngen.ch
Gérard Bapst,Schlossereien,,tel:026 413 12 88,fax:026 413 12 89,"Neumatt 57
1736 St. Silvester",https://www.google.com/maps/place/Neumatt%2057+1736+St.%20Silvester,website not accessible
Frischmarkt Looser,Detailhandel mit Blumen und Pflanzen,,tel:071 891 16 02,,"Badstrasse 8a
9410 Heiden",https://www.google.com/maps/place/Badstrasse%208a+9410+Heiden,website not accessible
Germann Elektro AG,Elektroinstallation,,tel:052 659 20 80,fax:052 659 13 97,"Schützenstrasse 59
8245 Feuerthalen",https://www.google.com/maps/place/Sch%C3%BCtzenstrasse%2059+8245+Feuerthalen,website not accessible
gente GmbH,Bewertungen,,tel:055 210 00 33,,"Schweizerhofstrasse 16
8750 Glarus",https://www.google.com/maps/place/Schweizerhofstrasse%2016+8750+Glarus,website not accessible
Peter Mathys,Malerei,,tel:032 665 15 79,,"Hauptstrasse 7
3427 Utzenstorf",https://www.google.com/maps/place/Hauptstrasse%207+3427+Utzenstorf,website not accessible
Riggenbach GmbH,Ausschreibungen,http://www.riggenbach-landschaft.ch/,tel:031 980 05 80,fax:031 980 05 85,"Wangentalstrasse 209
3173 Oberwangen b. Bern",https://www.google.com/maps/place/Wangentalstrasse%20209+3173+Oberwangen%20b.%20Bern,
Pneu + Benzin Biregg,Detailhandel mit Automobilteilen und -zubehör,http://www.pneumatikhaus.ch/,tel:041 240 56 66,fax:041 240 07 10,"Geissensteinring 8
6005 Luzern",https://www.google.com/maps/place/Geissensteinring%208+6005+Luzern,e-mail@pneumatikhaus.ch
Bründler + Partner AG,Verlegen von Fliesen und Platten,,tel:034 460 36 36,fax:034 460 36 37,"Kalchofenstrasse 38
3415 Hasle-Rüegsau",https://www.google.com/maps/place/Kalchofenstrasse%2038+3415+Hasle-R%C3%BCegsau,website not accessible
ISD Software und Systeme AG,Grosshandel mit Software,http://www.isdgroup.com/,tel:032 624 13 40,,"Rosenweg 2
4500 Solothurn",https://www.google.com/maps/place/Rosenweg%202+4500+Solothurn,info@isdgroup.com
Goldenlake SA,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:091 683 05 55,fax:091 910 90 25,"via A. Giacometti 1
6901 Lugano",https://www.google.com/maps/place/via%20A.%20Giacometti%201+6901+Lugano,website not accessible
Aluferro Turtmann GmbH,Herstellung von Metallkonstruktionen,,tel:027 932 32 34,fax:027 932 31 28,"Industriestrasse 26
3946 Turtmann",https://www.google.com/maps/place/Industriestrasse%2026+3946+Turtmann,website not accessible
HS Automobile AG,lnstandhaltung und Reparatur von Automobilen,http://www.hsauto.ch/,tel:052 365 14 68,,"Hauptstrasse 82
8357 Guntershausen b. Aadorf",https://www.google.com/maps/place/Hauptstrasse%2082+8357+Guntershausen%20b.%20Aadorf,kontakt@hsauto.ch
Bal Dämmtechnik GmbH,"Dämmung gegen Kälte, Wärme, Schall und Erschütterung",http://www.b-dt.ch/,tel:061 921 36 86,fax:061 921 36 85,"Industriestrasse 7
4410 Liestal",https://www.google.com/maps/place/Industriestrasse%207+4410+Liestal,servicecenter@hoststar.ch
Felix Bilgeri,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:071 461 20 16,,"Alleestrasse 17
8280 Kreuzlingen",https://www.google.com/maps/place/Alleestrasse%2017+8280+Kreuzlingen,website not accessible
Herbert von Büren,Werbeagenturen,,tel:041 610 20 17,,"Stansstaderstrasse 44
6370 Stans",https://www.google.com/maps/place/Stansstaderstrasse%2044+6370+Stans,website not accessible
Café Galleria Loretan AG,Herstellung von Backwaren (ohne Dauerbackwaren),http://www.cafegalleria.ch/,tel:027 470 11 44,,"Dorfstrasse 9
3954 Leukerbad",https://www.google.com/maps/place/Dorfstrasse%209+3954+Leukerbad,info@cafegalleria.ch
EDAG AG,Grosshandel mit elektrischen Haushaltsgeräten,http://www.elektro-degen.ch/,tel:061 943 70 70,fax:061 943 70 71,"Tittertenstrasse 2
4418 Reigoldswil",https://www.google.com/maps/place/Tittertenstrasse%202+4418+Reigoldswil,
Seminar-+ Wellnesshotel Stoos,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.hotel-stoos.ch/,tel:041 817 44 44,fax:041 817 44 45,"Ringstrasse 10
6433 Stoos SZ",https://www.google.com/maps/place/Ringstrasse%2010+6433+Stoos%20SZ,wellnesshotel@stoos-hotels.ch
Dschingis Mongolian Barbecue,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",,tel:032 685 34 34,,"Hauptstrasse 55
4528 Zuchwil",https://www.google.com/maps/place/Hauptstrasse%2055+4528+Zuchwil,website not accessible
OMNIAbroker GmbH,"Sonstige freiberufliche, wissenschaftliche und technische Tätigkeiten a. n. g.",http://www.omniabroker.ch/,tel:079 416 60 76,,"Industriestrasse 19
8112 Otelfingen",https://www.google.com/maps/place/Industriestrasse%2019+8112+Otelfingen,bad link
Neidhart Stäfa AG,lnstandhaltung und Reparatur von Automobilen,http://www.neidhart-staefa.ch/,tel:044 926 36 26,fax:044 926 77 49,"Rhynerstrasse 56
8712 Stäfa",https://www.google.com/maps/place/Rhynerstrasse%2056+8712+St%C3%A4fa,info@neidhart-staefa.ch
Totalunternehmung Rolf Stalder AG,Aktivitäten der Generalunternehmen im Baugewerbe,http://www.rolfstalder.ch/,tel:061 411 00 88,fax:061 411 26 20,"Helsinki-Strasse 7
4142 Münchenstein",https://www.google.com/maps/place/Helsinki-Strasse%207+4142+M%C3%BCnchenstein,julia.schaffer@rolfstalder.ch
NOFIBA Treuhand AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,http://www.treuhand-schnyder.ch/,tel:061 302 90 02,,"Blauenstrasse 40
4054 Basel",https://www.google.com/maps/place/Blauenstrasse%2040+4054+Basel,info@nofiba.ch
Promeng SA,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.promeng.ch/,tel:091 972 42 15,fax:091 976 18 14,"via Trevano 39
6900 Lugano",https://www.google.com/maps/place/via%20Trevano%2039+6900+Lugano,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com
Fritz Streit AG,Mechanische Werkstätten,,tel:032 313 24 16,fax:032 313 24 17,"Oberer Bergweg 2
3225 Müntschemier",https://www.google.com/maps/place/Oberer%20Bergweg%202+3225+M%C3%BCntschemier,website not accessible
Intresa Verpackungen GmbH,Grosshandel mit sonstigen Halbwaren,http://www.intresa.ch/,tel:033 437 65 15,fax:033 437 65 63,"Südstrasse 4a
3110 Münsingen",https://www.google.com/maps/place/S%C3%BCdstrasse%204a+3110+M%C3%BCnsingen,info@intresa.ch
bp Tankstelle Mumpf,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Hauptstrasse 5
4322 Mumpf",https://www.google.com/maps/place/Hauptstrasse%205+4322+Mumpf,website not accessible
BAB Architekten AG,Architekturbüros,http://www.bab-architektur.ch/,tel:071 250 08 08,,"Rorschacherstrasse 126
9000 St. Gallen",https://www.google.com/maps/place/Rorschacherstrasse%20126+9000+St.%20Gallen,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com
André Walliser,Architekturbüros,,tel:061 302 41 00,fax:061 302 41 20,"Bachmattenstrasse 18
4102 Binningen",https://www.google.com/maps/place/Bachmattenstrasse%2018+4102+Binningen,website not accessible
Erich Kaufmann,Herstellung von Metallkonstruktionen,,tel:041 933 04 77,,"Oberdorf 43
6235 Winikon",https://www.google.com/maps/place/Oberdorf%2043+6235+Winikon,website not accessible
Schäfer Stammbach Partner AG,Abdichtungen,,tel:041 871 05 15,,"Seilergasse 25
6460 Altdorf UR",https://www.google.com/maps/place/Seilergasse%2025+6460+Altdorf%20UR,website not accessible
Ricco Gartmann,Vermietung und Verpachtung von eigenen oder geleasten Grundstücken,,tel:044 383 77 40,fax:044 383 68 33,"Talstrasse 2
8702 Zollikon",https://www.google.com/maps/place/Talstrasse%202+8702+Zollikon,website not accessible
IBC AG,Architekturbüros,,tel:071 226 90 40,fax:071 226 90 44,"Im Lerchenfeld 2
9535 Wilen b. Wil",https://www.google.com/maps/place/Im%20Lerchenfeld%202+9535+Wilen%20b.%20Wil,website not accessible
Tyrolit Nestag AG,Grosshandel mit Werkzeugmaschinen,http://www.nestag.com/,tel:062 285 10 10,fax:062 285 10 20,"Industriegebiet Matten
4458 Eptingen",https://www.google.com/maps/place/Industriegebiet%20Matten+4458+Eptingen,
Hotel Engel Wädenswil AG,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.engel-waedenswil.ch/,tel:044 780 00 11,fax:044 780 00 12,"Engelstrasse 2
8820 Wädenswil",https://www.google.com/maps/place/Engelstrasse%202+8820+W%C3%A4denswil,office@engel-waedenswil.ch
Immo6 AG,Artikel im Shop,http://www.immo6.ch/,tel:041 756 00 38,fax:041 756 00 39,"Industriestrasse 3
6345 Neuheim",https://www.google.com/maps/place/Industriestrasse%203+6345+Neuheim,info@immo6.ch
Immobilien Treuhand Naef,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.immobilien-naef.ch/,tel:041 871 14 43,,"Allmendstrasse 7
6460 Altdorf UR",https://www.google.com/maps/place/Allmendstrasse%207+6460+Altdorf%20UR,bad link
Brülisauer Buchbinderei AG,Binden von Druckerzeugnissen und damit verbundene Dienstleistungen,http://www.bruelisauer.ch/,tel:071 385 05 05,fax:071 385 05 04,"Wilerstrasse 73
9200 Gossau SG",https://www.google.com/maps/place/Wilerstrasse%2073+9200+Gossau%20SG,info@bruelisauer.ch
Kurt Kündig,"Detailhandel mit Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",http://www.kuendig-automobile.ch/,tel:044 869 19 90,,"Raaterstrasse 19
8175 Windlach",https://www.google.com/maps/place/Raaterstrasse%2019+8175+Windlach,
PESA Immobilien AG,Architekturbüros,,,,"Gewerbestrasse 2
9443 Widnau",https://www.google.com/maps/place/Gewerbestrasse%202+9443+Widnau,website not accessible
"Atelier Heruma, Inh. Rino Gutknecht",Bewertungen,http://www.heruma.ch/,tel:044 821 00 05,fax:044 821 07 57,"In Huebwiesen 9
8600 Dübendorf",https://www.google.com/maps/place/In%20Huebwiesen%209+8600+D%C3%BCbendorf,INFO@HERUMA.CH
Ramseyer & Dilger AG,Sanitärinstallation,,tel:031 330 22 11,fax:031 331 18 26,"Rodtmattstrasse 102
3014 Bern",https://www.google.com/maps/place/Rodtmattstrasse%20102+3014+Bern,website not accessible
Milani Agostino SA,Güterbeförderung im Strassenverkehr,,tel:091 930 62 16,fax:091 930 62 18,"Zona Industriale 4
6805 Mezzovico",https://www.google.com/maps/place/Zona%20Industriale%204+6805+Mezzovico,website not accessible
Sentif AG,Unternehmensberatung,,tel:071 642 42 22,,"Schlössli
9215 Schönenberg an der Thur",https://www.google.com/maps/place/Schl%C3%B6ssli+9215+Sch%C3%B6nenberg%20an%20der%20Thur,website not accessible
Rero-Tex AG,Verlegen von Fussboden,http://www.rero-tex.ch/,tel:043 488 20 30,fax:043 488 20 31,"Buchgrindelstrasse 15
8620 Wetzikon ZH",https://www.google.com/maps/place/Buchgrindelstrasse%2015+8620+Wetzikon%20ZH,
Coldebella Haustechnik,Sanitär- und Heizungsinstallation,,tel:032 682 02 02,fax:032 682 02 03,"Luzernstrasse 31
4552 Derendingen",https://www.google.com/maps/place/Luzernstrasse%2031+4552+Derendingen,website not accessible
Fremet AG,Herstellung von Metallkonstruktionen,,tel:062 889 20 40,,"Stationsweg 2a
5502 Hunzenschwil",https://www.google.com/maps/place/Stationsweg%202a+5502+Hunzenschwil,website not accessible
SPRICH AG,"Grosshandel mit Metall- und Kunststoffwaren für Bauzwecke sowie Installationsbedarf für Gas, Wasser und Heizung",http://www.sprich.ch/,tel:041 768 10 90,fax:041 768 10 99,"Sihlbruggstrasse 105a
6340 Baar",https://www.google.com/maps/place/Sihlbruggstrasse%20105a+6340+Baar,info@dp-wired.de
Garage Lüthi AG Hermiswil,lnstandhaltung und Reparatur von Automobilen,,tel:062 968 14 47,fax:062 968 16 56,"Hauptstrasse 83
3475 Hermiswil",https://www.google.com/maps/place/Hauptstrasse%2083+3475+Hermiswil,website not accessible
Fankhauser Umzüge & Reisen GmbH,Umzugstransporte,http://www.fankhauser.net/,tel:044 724 30 35,fax:044 724 30 27,"Loostrasse 5
8803 Rüschlikon",https://www.google.com/maps/place/Loostrasse%205+8803+R%C3%BCschlikon,
Bamert AG,Reparatur und Lackieren von Carrosserien,,tel:044 905 20 30,fax:044 905 20 35,"Zürichstrasse 99
8610 Uster",https://www.google.com/maps/place/Z%C3%BCrichstrasse%2099+8610+Uster,website not accessible
