company_name,industry,website,telephone,fax,address,address_maplink,email_all
Karl Anderegg AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,,tel:033 853 30 23,fax:033 853 30 29,"Sandweg 6
3818 Grindelwald",https://www.google.com/maps/place/Sandweg%206+3818+Grindelwald,website not accessible
Gwerder Gebr. GmbH,Unternehmensberatung,,tel:041 855 16 14,,"Gotthardstrasse 11
6410 Goldau",https://www.google.com/maps/place/Gotthardstrasse%2011+6410+Goldau,website not accessible
Immovera Finanz SA,"Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte",,,,"via Ramogna 12
6600 Locarno",https://www.google.com/maps/place/via%20Ramogna%2012+6600+Locarno,website not accessible
H&V Baudienstleistungs GmbH,Architekturbüros,http://www.hv-baudienstleistungen.ch/,tel:044 938 87 77,fax:044 938 87 78,"Rosengartenstrasse 15a
8608 Bubikon",https://www.google.com/maps/place/Rosengartenstrasse%2015a+8608+Bubikon,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Vinzenz Herzog AG,Verlegen von Fliesen und Platten,,tel:062 871 11 39,fax:062 871 32 86,"Hauptstrasse 8
5070 Frick",https://www.google.com/maps/place/Hauptstrasse%208+5070+Frick,website not accessible
MGB GmbH Bauberatung-Dienstleistung,Bau-Ingenieurbüros,,tel:055 451 60 90,,"Hintere Bahnhofstrasse 9
8853 Lachen SZ",https://www.google.com/maps/place/Hintere%20Bahnhofstrasse%209+8853+Lachen%20SZ,website not accessible
Huber Real Estate AG,Vermietung und Verpachtung von eigenen oder geleasten Grundstücken,http://www.hreag.ch/,tel:031 332 88 55,fax:031 332 07 02,"Thunstrasse 213
3074 Muri b. Bern",https://www.google.com/maps/place/Thunstrasse%20213+3074+Muri%20b.%20Bern,website not accessible
Föhn Platten AG,Verlegen von Fliesen und Platten,http://www.foehnplatten.ch/,tel:041 825 61 60,,"Oelerrütti 19
6467 Schattdorf",https://www.google.com/maps/place/Oelerr%C3%BCtti%2019+6467+Schattdorf,info@foehnplatten.ch
Edwin Tanner Gipsergeschäft GmbH,"Anbringen von Stuckaturen, Gipserei und Verputzerei",http://www.edwin-tanner.ch/,tel:071 744 38 89,fax:071 744 38 86,"Dornachstrasse 3
9443 Widnau",https://www.google.com/maps/place/Dornachstrasse%203+9443+Widnau,gips@edwin-tanner.ch
Miniprix Tankstelle,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Route d'Ursy 46
1678 Siviriez",https://www.google.com/maps/place/Route%20d'Ursy%2046+1678+Siviriez,website not accessible
Fehr Oberflächentechnik AG,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.fehr-oberflaechen.ch/,tel:044 844 26 64,fax:044 844 54 40,"Industriestrasse 36
8108 Dällikon",https://www.google.com/maps/place/Industriestrasse%2036+8108+D%C3%A4llikon,fehrag@active.ch
Marty Azmoos AG,Vorbereitende Baustellenarbeiten,http://www.marty-gruppe.ch/,tel:081 784 00 00,fax:081 784 00 01,"Seidenbaumstrasse 50
9478 Azmoos",https://www.google.com/maps/place/Seidenbaumstrasse%2050+9478+Azmoos,bauleistungen@marty-gruppe.ch
Baltensperger + Partner AG,Grosshandel mit Sportartikeln,,tel:056 245 55 40,fax:056 245 90 33,"Hauptstrasse 70
5314 Kleindöttingen",https://www.google.com/maps/place/Hauptstrasse%2070+5314+Kleind%C3%B6ttingen,website not accessible
Metallbau Achim Müller,Herstellung von Ausbauelementen aus Metall,http://www.der-metallbauer.ch/,tel:052 203 88 56,fax:052 203 70 32,"Steigstrasse 4
8406 Winterthur",https://www.google.com/maps/place/Steigstrasse%204+8406+Winterthur,website not accessible
Mondi Gipsergeschäft GmbH,"Anbringen von Stuckaturen, Gipserei und Verputzerei",http://www.mondi-gmbh.ch/,tel:071 931 24 16,fax:071 931 24 16,"Bahnhofstrasse 27
9602 Bazenheid",https://www.google.com/maps/place/Bahnhofstrasse%2027+9602+Bazenheid,website not accessible
Ruedi Rüssel Tankstelle,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Ergolzsstrasse 4
4460 Gelterkinden",https://www.google.com/maps/place/Ergolzsstrasse%204+4460+Gelterkinden,website not accessible
Stucortec AG,Oberflächenveredlung und Wärmebehandlung,http://www.stucortec.ch/,tel:062 285 40 60,fax:062 285 40 75,"Schachenstrasse 14
4652 Winznau",https://www.google.com/maps/place/Schachenstrasse%2014+4652+Winznau,kriens@stucortec.ch
Aquatech Sanitär GmbH,Sanitärinstallation,http://www.aquatechgmbh.ch/,tel:061 821 93 93,fax:061 821 90 60,"Neusatzweg 26
4133 Pratteln",https://www.google.com/maps/place/Neusatzweg%2026+4133+Pratteln,NA
Petri GmbH,"Detailhandel mit Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",http://www.autopetri.ch/,tel:044 501 70 09,,"Kasernenstrasse 4d
8184 Bachenbülach",https://www.google.com/maps/place/Kasernenstrasse%204d+8184+Bachenb%C3%BClach,auto.petri@gmail.com
Hermann Schröder,Offsetdruck,,tel:056 622 86 17,,"Rohrbühlweg 8
5610 Wohlen AG",https://www.google.com/maps/place/Rohrb%C3%BChlweg%208+5610+Wohlen%20AG,website not accessible
Wiggers Wohnstube,"Detailhandel mit Vorhängen, Teppichen, Fussbodenbelägen und Tapeten",http://www.wiggers-wohnstube.ch/,tel:041 980 30 30,fax:041 980 49 30,"Dorfstrasse 9
6242 Wauwil",https://www.google.com/maps/place/Dorfstrasse%209+6242+Wauwil,info@wohnwerk-wauwil.ch
Jobstation AG,Befristete Überlassung von Arbeitskräften,http://www.jobstation.ch/,tel:041 720 40 40,fax:041 720 40 41,"Zugerstrasse 77
6340 Baar",https://www.google.com/maps/place/Zugerstrasse%2077+6340+Baar,info@jobstation.ch
STALDER Immobilien und Finanz GmbH,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.stalderimmobilien.ch/,tel:041 249 00 00,fax:041 249 00 01,"Littauerboden 1
6014 Luzern",https://www.google.com/maps/place/Littauerboden%201+6014+Luzern,s.krawczyk@stalderimmobilien.ch
Steakhouse zum roten Stier,"Verwaltung von Hotels, Gasthöfen und Pensionen",,tel:041 211 22 24,,"Chännel 1
6067 Melchtal",https://www.google.com/maps/place/Ch%C3%A4nnel%201+6067+Melchtal,website not accessible
Obwegeser Group AG,Reparatur von Maschinen,,,,"Werkstrasse 10
9444 Diepoldsau",https://www.google.com/maps/place/Werkstrasse%2010+9444+Diepoldsau,website not accessible
Proman Immobilien AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",http://www.proman.org/,tel:043 888 29 99,,"Samstagernstrasse 41
8832 Wollerau",https://www.google.com/maps/place/Samstagernstrasse%2041+8832+Wollerau,bad link
Yellow-Blumen zur Zeit,Bewertungen,http://www.yellowblumen.ch/,tel:071 642 42 25,fax:071 642 74 65,"Kreuzlingenstrasse 11
8583 Sulgen",https://www.google.com/maps/place/Kreuzlingenstrasse%2011+8583+Sulgen,fredi@bienen.tg
KATEC GmbH,Sonstiger spezialisierter Hoch- und Tiefbau a. n. g.,http://www.katec-hgt.ch/,tel:071 394 04 44,fax:071 394 04 49,"Habis-Center / Waldau 1
9230 Flawil",https://www.google.com/maps/place/Habis-Center%20/%20%20Waldau%201+9230+Flawil,bad link
Elektro ERTI AG,Elektroinstallation,,tel:031 332 18 18,fax:031 332 19 19,"Papiermühlestrasse 11
3013 Bern",https://www.google.com/maps/place/Papierm%C3%BChlestrasse%2011+3013+Bern,website not accessible
Bodenbeläge Kaiser GmbH,Verlegen von Fussboden,,tel:041 480 19 92,fax:041 480 40 92,"Veeboden
6162 Entlebuch",https://www.google.com/maps/place/Veeboden+6162+Entlebuch,website not accessible
Timo Putzinstitut GmbH,Inserate,http://www.timo-putzinstitut.ch/,tel:055 640 34 67,fax:055 640 65 44,"Abläschstrasse 88
8750 Glarus",https://www.google.com/maps/place/Abl%C3%A4schstrasse%2088+8750+Glarus,info.timo@bluewin.ch
Archer Beck AG,Herstellung von Backwaren (ohne Dauerbackwaren),http://www.roemercafe.ch/,tel:032 679 24 72,,"Römerstrasse West 24
3296 Arch",https://www.google.com/maps/place/R%C3%B6merstrasse%20West%20%2024+3296+Arch,info@roemercafe.ch
E.Zimmermann AG,Schreinerarbeiten im Innenausbau,,tel:041 970 14 38,fax:041 970 14 37,"Menzbergstrasse 46
6130 Willisau",https://www.google.com/maps/place/Menzbergstrasse%2046+6130+Willisau,website not accessible
Elektro Wasmer GmbH,Elektroinstallation,http://www.elektrowasmer.ch/,tel:027 946 20 51,,"Allmei 3
3930 Visp",https://www.google.com/maps/place/Allmei%203+3930+Visp,website not accessible
Walter Grämiger AG,Nicht-regelmässiger Personenbeförderung im Landverkehr,http://www.graemiger.ch/,tel:071 983 22 42,fax:071 983 10 13,"Hofackerstrasse 1
9606 Bütschwil",https://www.google.com/maps/place/Hofackerstrasse%201+9606+B%C3%BCtschwil,design@manix.ch
Bonura Haustechnik GmbH,Bewertungen,http://www.bonura-ht.ch/,tel:056 245 09 59,,"Stauseestrasse 1
5316 Leuggern",https://www.google.com/maps/place/Stauseestrasse%201+5316+Leuggern,info@bonura-ht.ch
DS-Premium GmbH,Artikel im Shop,http://www.ds-premium.ch/,,,"Scherrstrasse 3
8006 Zürich",https://www.google.com/maps/place/Scherrstrasse%203+8006+Z%C3%BCrich,office@ds-premium.ch
Media-Line GmbH,Grosshandel mit Geräten der Unterhaltungselektronik,,tel:033 823 33 44,,"Alpenstrasse 2
3800 Interlaken",https://www.google.com/maps/place/Alpenstrasse%202+3800+Interlaken,website not accessible
Hair Fashion Arte,Coiffeursalons,,tel:041 921 02 47,fax:041 921 02 47,"Unt.Haldenweid 4
6214 Schenkon",https://www.google.com/maps/place/Unt.Haldenweid%204+6214+Schenkon,website not accessible
UBP Walter,"Sonstige freiberufliche, wissenschaftliche und technische Tätigkeiten a. n. g.",,tel:071 440 00 44,fax:071 440 00 41,"St.Gallerstrasse 86
9320 Arbon",https://www.google.com/maps/place/St.Gallerstrasse%2086+9320+Arbon,website not accessible
IWAG Distribution AG,Grosshandel mit Automobilteilen und -zubehör,http://www.iwag.ch/,tel:071 677 24 00,fax:071 677 24 23,"Tägerwilerstrasse 3
8280 Kreuzlingen",https://www.google.com/maps/place/T%C3%A4gerwilerstrasse%203+8280+Kreuzlingen,info@iwag.ch
Spreng GmbH,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.sprenggmbh.ch/web15/,tel:032 665 06 86,,"Solothurnstrasse 8
3312 Fraubrunnen",https://www.google.com/maps/place/Solothurnstrasse%208+3312+Fraubrunnen,bad link
Badertscher Innenausbau AG,Schreinerarbeiten im Innenausbau,http://www.badertscher.ch/,tel:031 332 33 34,fax:031 331 01 42,"Pulverweg 66
3006 Bern",https://www.google.com/maps/place/Pulverweg%2066+3006+Bern,info@badertscher.ch
Garage Walter GmbH,lnstandhaltung und Reparatur von Automobilen,http://www.garage-walter-gmbh.ch/,tel:052 685 26 60,fax:052 685 26 59,"Hauptstrasse 11
8224 Löhningen",https://www.google.com/maps/place/Hauptstrasse%2011+8224+L%C3%B6hningen,info@garage-walter-gmbh.ch
Garage Milt AG,lnstandhaltung und Reparatur von Automobilen,,tel:055 640 27 27,fax:055 640 79 81,"Kirchweg 88-90
8750 Glarus",https://www.google.com/maps/place/Kirchweg%2088-90+8750+Glarus,website not accessible
Randelli Maurerarbeiten GmbH,Maurerarbeiten,,tel:071 463 62 27,fax:071 461 20 74,"Edenstrasse 6
8593 Kesswil",https://www.google.com/maps/place/Edenstrasse%206+8593+Kesswil,website not accessible
AUTHOM AG,lnstandhaltung und Reparatur von Automobilen,http://www.authom.ch/,tel:056 666 22 00,fax:056 666 30 81,"Grenzstrasse 784
5623 Boswil",https://www.google.com/maps/place/Grenzstrasse%20784+5623+Boswil,bad link
Elektro Wicky AG,Elektroinstallation,,tel:027 933 10 70,fax:027 933 10 71,"Alustrasse 16
3940 Steg VS",https://www.google.com/maps/place/Alustrasse%2016+3940+Steg%20VS,website not accessible
Gämperle Sanitärelemente AG,Herstellung von Sanitärkeramik,http://www.sanitaerelemente.ch/,tel:071 969 50 60,,"Rütihofstrasse 14
8370 Sirnach",https://www.google.com/maps/place/R%C3%BCtihofstrasse%2014+8370+Sirnach,info@sanitaerelemente.ch
Ledermann AG Langendorf,Schreinerarbeiten im Innenausbau,http://www.ledermannag.ch/,tel:032 622 12 56,fax:032 623 72 36,"Schulhausstrasse 10
4513 Langendorf",https://www.google.com/maps/place/Schulhausstrasse%2010+4513+Langendorf,info@ledermannag.ch
Mode Seematter,Detailhandel mit Bekleidungszubehör und Bekleidung ohne ausgeprägten Schwerpunkt,http://www.modeseematter.ch/,tel:033 671 16 43,fax:033 671 16 09,"Bahnhofstrasse 33
3700 Spiez",https://www.google.com/maps/place/Bahnhofstrasse%2033+3700+Spiez,NA
A & M Floor GmbH,Verlegen von Fussboden,http://www.amfloor.ch/,tel:041 450 28 54,fax:041 558 89 54,"Hauptstrasse 14a
6033 Buchrain",https://www.google.com/maps/place/Hauptstrasse%2014a+6033+Buchrain,info@localsearch.ch
ENDBAU AG,Unterhalt und Reparatur von Gebäuden,,,,"Zentralstrasse 10
6030 Ebikon",https://www.google.com/maps/place/Zentralstrasse%2010+6030+Ebikon,website not accessible
Aeschlimann,Raumtransport,,,,"Fischbach
3538 Röthenbach im Emmental",https://www.google.com/maps/place/Fischbach+3538+R%C3%B6thenbach%20im%20Emmental,website not accessible
"Klossner AG für Trockenbau,","Anbringen von Stuckaturen, Gipserei und Verputzerei",http://www.klossner-ag.ch/,tel:034 422 77 40,fax:034 423 09 30,"Kirchbergstrasse 76
3400 Burgdorf",https://www.google.com/maps/place/Kirchbergstrasse%2076+3400+Burgdorf,website not accessible
Lescher AG,Bewertungen,,tel:031 958 95 90,,"Breichtenstrasse 9a
3074 Muri b. Bern",https://www.google.com/maps/place/Breichtenstrasse%209a+3074+Muri%20b.%20Bern,website not accessible
Howatec AG,Installation von Maschinen und Ausrüstungen a. n. g.,http://www.howatec.ch/,tel:056 491 28 29,fax:056 491 36 62,"Gheidstrasse 1a
5507 Mellingen",https://www.google.com/maps/place/Gheidstrasse%201a+5507+Mellingen,info@howatec.ch
Diamantec GmbH,Grosshandel mit Werkzeugmaschinen,,tel:052 202 98 70,,"Neumühlestrasse 42
8406 Winterthur",https://www.google.com/maps/place/Neum%C3%BChlestrasse%2042+8406+Winterthur,website not accessible
Gérard Détraz,"Herstellung von Holzwaren a. n. g, Kork-, Flecht- und Korbwaren (ohne Möbel)",http://www.detraz.ch/,tel:061 381 66 94,,"Schlettstadterstrasse 21
4055 Basel",https://www.google.com/maps/place/Schlettstadterstrasse%2021+4055+Basel,NA
Cheops AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,tel:056 210 02 02,,"Cordulaplatz 1
5400 Baden",https://www.google.com/maps/place/Cordulaplatz%201+5400+Baden,website not accessible
Wilhelm Stadlbauer,"Messe-, Ausstellungs- und Kongressveranstalter",,tel:044 935 34 52,,"Hedy-Hahnloserstrasse 20
8406 Winterthur",https://www.google.com/maps/place/Hedy-Hahnloserstrasse%2020+8406+Winterthur,website not accessible
"Cycles motos,sports Closuit","Handel mit Motorrädern, Kraftradteilen und -zubehör; Instandhaltung und Reparatur von Motorrädern",,tel:027 722 14 79,,"rue de la Batiaz 24
1920 Martigny",https://www.google.com/maps/place/rue%20de%20la%20Batiaz%2024+1920+Martigny,website not accessible
Greuter AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.greuterag.ch/,tel:044 863 40 70,fax:044 863 40 99,"Langmattstrasse 8
8182 Hochfelden",https://www.google.com/maps/place/Langmattstrasse%20%208+8182+Hochfelden,info@greuterag.ch
RMF Frema Swiss Group GmbH,Grosshandel mit Holz und Bauelementen aus Holz,http://www.fremaswiss.com/,tel:055 244 33 87,,"Poststrasse 2
8634 Hombrechtikon",https://www.google.com/maps/place/Poststrasse%202+8634+Hombrechtikon,bad link
MCO Baudienstleistungen AG,Allgemeiner Hochbau,http://www.mcigroup.ch/,tel:056 402 13 13,fax:056 410 10 89,"Landstrasse 140
8957 Spreitenbach",https://www.google.com/maps/place/Landstrasse%20140+8957+Spreitenbach,info@mcigroup.ch
Maggio Gipser-Malergeschäft AG,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.maggio-ag.ch/,tel:076 443 22 79,,"Im Schörli 5
8600 Dübendorf",https://www.google.com/maps/place/Im%20Sch%C3%B6rli%205+8600+D%C3%BCbendorf,info@maggio-ag.ch
Pemag Treuhand AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,https://www.pemag.ch/,tel:041 921 55 30,,"Wassergrabe 6
6210 Sursee",https://www.google.com/maps/place/Wassergrabe%206+6210+Sursee,bad link
C & S Immobilien AG,Investmentgesellschaften,http://www.csiag.ch/,tel:061 365 95 00,fax:061 365 95 05,"Gemeindeholzweg 38
4103 Bottmingen",https://www.google.com/maps/place/Gemeindeholzweg%2038+4103+Bottmingen,info@yourdomain.com
Buchbinderei Tony Besserer AG,Binden von Druckerzeugnissen und damit verbundene Dienstleistungen,http://www.besserer.ch/,tel:056 491 08 88,fax:056 491 08 87,"Fendler 46
5524 Nesselnbach",https://www.google.com/maps/place/Fendler%2046+5524+Nesselnbach,h.erni@besserer.ch
Nova Hustech AG,Ausschreibungen,http://www.novahustech.ch/,tel:055 650 10 01,,"Kreuzbühlstrasse 68
8754 Netstal",https://www.google.com/maps/place/Kreuzb%C3%BChlstrasse%2068+8754+Netstal,website not accessible
K.Helfer Holzbau AG,"Holzbau, Zimmerei",,tel:032 313 14 51,fax:032 313 40 46,"Moosgasse 18
3225 Müntschemier",https://www.google.com/maps/place/Moosgasse%2018+3225+M%C3%BCntschemier,website not accessible
Intersection Voyages Sàrl,Reisebüros,http://www.intersection-voyages.com/,,,"chemin de la Carrière 3a
1055 Froideville",https://www.google.com/maps/place/chemin%20de%20la%20Carri%C3%A8re%203a+1055+Froideville,NA
André Beney,Holzhobelwerke und Holzoberflächenbehandlung,,tel:027 483 43 02,,"les Moulins
1977 Icogne",https://www.google.com/maps/place/les%20Moulins+1977+Icogne,website not accessible
Restaurant Mandarin,Ausschreibungen,http://www.mandarin-chinarestaurant.ch/,tel:061 361 38 65,fax:061 361 70 13,"Sempacherstrasse 7
4053 Basel",https://www.google.com/maps/place/Sempacherstrasse%207+4053+Basel,website not accessible
Lisibach Maler + Gipser AG,Malerei,http://www.maler-lisibach.ch/,tel:062 396 15 52,fax:062 396 30 33,"Bifangweg 30
4702 Oensingen",https://www.google.com/maps/place/Bifangweg%2030+4702+Oensingen,info@maler-lisibach.ch
Arkas Generalbauunternehmen AG,Aktivitäten der Generalunternehmen im Baugewerbe,,tel:071 222 85 77,fax:071 994 95 35,"Hof
9643 Krummenau",https://www.google.com/maps/place/Hof+9643+Krummenau,website not accessible
Rigi Kulm-Hotel AG,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.rigikulm.ch/,tel:041 880 18 88,fax:041 855 00 55,".
6410 Rigi Kulm",https://www.google.com/maps/place/.+6410+Rigi%20Kulm,info@lenk-simmental.ch
Diamont Betonabbautechnik AG,Sonstiger spezialisierter Hoch- und Tiefbau a. n. g.,http://www.diamont-ag.ch/,tel:055 251 47 47,fax:055 251 47 48,"Spitalstrasse 72
8630 Rüti ZH",https://www.google.com/maps/place/Spitalstrasse%2072+8630+R%C3%BCti%20ZH,diamont@diamont-ag.ch
ZITAP GmbH,Allgemeine Gebäudereinigung,,tel:071 841 62 94,fax:071 845 17 35,"Neuhausstrasse 16
9402 Mörschwil",https://www.google.com/maps/place/Neuhausstrasse%2016+9402+M%C3%B6rschwil,website not accessible
ASCOAG Facility Management GmbH,Hausmeisterdienste; Facility Management,http://www.asco.ag/,tel:056 633 75 75,,"Oberebenestrasse 55
5620 Bremgarten AG",https://www.google.com/maps/place/Oberebenestrasse%2055+5620+Bremgarten%20AG,111@asco.ag
PK Bau AG Giswil,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.pkbau.ch/,tel:041 675 18 18,fax:041 675 13 53,"Hirsernriedstrasse
6074 Giswil",https://www.google.com/maps/place/Hirsernriedstrasse+6074+Giswil,NA
Frédéric Nobile,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,,tel:032 835 14 71,,"chemin Bayard 3
2024 St-Aubin-Sauges",https://www.google.com/maps/place/chemin%20Bayard%203+2024+St-Aubin-Sauges,website not accessible
EPS Registrierkassen u. Computer AG,"Detailhandel mit Datenverarbeitungsgeräten, peripheren Geräten und Software",,tel:031 990 00 30,fax:031 990 00 39,"Ziegelackerstrasse 7
3027 Bern",https://www.google.com/maps/place/Ziegelackerstrasse%207+3027+Bern,website not accessible
Galli AG Sanitär Heizungen,Sanitär- und Heizungsinstallation,http://www.galli-ag.ch/,tel:033 439 01 20,fax:033 437 26 62,"Austrasse 42
3612 Steffisburg",https://www.google.com/maps/place/Austrasse%2042+3612+Steffisburg,info@galli-ag.ch
MS Baumaterialien AG,Grosshandel mit Baustoffen,http://www.ms-baumaterialien.ch/,tel:056 624 21 21,fax:056 524 21 14,"Aspistrasse 3
5605 Dottikon",https://www.google.com/maps/place/Aspistrasse%203+5605+Dottikon,bad link
Joma Trading AG,Inserate,http://www.joma.ch/,tel:052 365 41 11,fax:052 365 20 51,"Weiernstrasse 22
8355 Aadorf",https://www.google.com/maps/place/Weiernstrasse%2022+8355+Aadorf,info@joma.ch
GUITAR-REPAIRS URS WINKLER,Detailhandel mit Musikinstrumenten,http://www.guitar-repairs.ch/,tel:081 771 16 39,fax:081 740 62 19,"Karmaad 20
9473 Gams",https://www.google.com/maps/place/Karmaad%2020+9473+Gams,info@guitar-repairs.ch
Boschian Keramik AG,Verlegen von Fliesen und Platten,http://www.boschian.ch/,tel:041 318 40 80,fax:041 318 40 81,"Lauerzweg 2
6010 Kriens",https://www.google.com/maps/place/Lauerzweg%20%202+6010+Kriens,bad link
Bachmann & Zimmermann GmbH,Allgemeine Gebäudereinigung,,tel:076 449 97 00,,"Landschau 44
6276 Hohenrain",https://www.google.com/maps/place/Landschau%2044+6276+Hohenrain,website not accessible
Maler Schnabel GmbH,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,https://www.malerschnabel.ch/,tel:079 757 60 25,,"Obere Goldey 73
3800 Unterseen",https://www.google.com/maps/place/Obere%20Goldey%2073+3800+Unterseen,NA
Ardüser Bauunternehmung AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.ardueserbau.ch/,tel:081 404 12 46,fax:081 404 10 80,"Voia Principala 21
7492 Alvaneu Dorf",https://www.google.com/maps/place/Voia%20Principala%2021+7492+Alvaneu%20Dorf,info@ardueserbau.ch
Roberto Passeri AG,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.passeri-roberto.ch/,tel:027 956 19 30,fax:027 956 31 56,"Dorfstrasse 117
3927 Herbriggen",https://www.google.com/maps/place/Dorfstrasse%20117+3927+Herbriggen,info@passeri-roberto.ch
Hansjakob Wetli,Schreinerarbeiten im Innenausbau,,tel:055 246 47 67,,"Bogenackerstrasse 45
8632 Tann",https://www.google.com/maps/place/Bogenackerstrasse%2045+8632+Tann,website not accessible
Josef Fischer,Vermietung und Verpachtung von eigenen oder geleasten Grundstücken,,tel:041 632 40 95,,"Hirsernstrasse 24
6052 Hergiswil NW",https://www.google.com/maps/place/Hirsernstrasse%2024+6052+Hergiswil%20NW,website not accessible
Spafin SA,Sonstige Spezialkreditinstitute,,,fax:021 841 10 45,"casteljoux
1343 Les Charbonnières",https://www.google.com/maps/place/casteljoux+1343+Les%20Charbonni%C3%A8res,website not accessible
Fasler Transporte AG,Güterbeförderung im Strassenverkehr,,tel:062 878 12 35,,"Hauptstrasse 14
5026 Densbüren",https://www.google.com/maps/place/Hauptstrasse%2014+5026+Densb%C3%BCren,website not accessible
Christoph + Magdalena Ottiger,Vermietung und Verpachtung von eigenen oder geleasten Grundstücken,,tel:041 930 28 58,fax:041 930 01 81,"Niederwil
6221 Rickenbach LU",https://www.google.com/maps/place/Niederwil+6221+Rickenbach%20LU,website not accessible
Köhle Bedachungen AG,Dachdeckerei,http://www.koehle.ch/,tel:081 925 33 18,,"Via Santeri 77A
7130 Ilanz",https://www.google.com/maps/place/Via%20Santeri%2077A+7130+Ilanz,info@koehle.ch
Intemann AG,Sanitär- und Heizungsinstallation,http://www.intemann.com/,tel:071 747 20 10,fax:071 747 20 19,"Werkstrasse 13
9434 Au SG",https://www.google.com/maps/place/Werkstrasse%2013+9434+Au%20SG,lager@intemann.at
Marcel Kirmser,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,,tel:061 461 11 77,fax:061 461 11 77,"Gründenstrasse 43
4132 Muttenz",https://www.google.com/maps/place/Gr%C3%BCndenstrasse%2043+4132+Muttenz,website not accessible
"Elektro Fuhrer AG,Frutigen",Elektroinstallation,http://www.elektro-fuhrer-ag.ch/,tel:033 672 40 40,fax:033 672 40 45,"Kanderstegstrasse 21
3714 Frutigen",https://www.google.com/maps/place/Kanderstegstrasse%2021+3714+Frutigen,bad link
Wisler Elektro AG,Elektroinstallation,https://www.wislerelektro.ch/de/,tel:031 711 00 80,fax:031 711 12 57,"Gewerbestrasse 6
3532 Zäziwil",https://www.google.com/maps/place/Gewerbestrasse%206+3532+Z%C3%A4ziwil,info@wislerelektro.ch
Pharmacie Les Crêtes SA,Apotheken,http://www.pharmacie-les-cretes.ch/,tel:027 398 74 64,fax:027 398 74 65,"rte d'Ayent 19
1971 Grimisuat",https://www.google.com/maps/place/rte%20d'Ayent%2019+1971+Grimisuat,website not accessible
New Plast System (NPS) SA,Grosshandel mit sonstigen Halbwaren,http://www.newplast.ch/,tel:021 964 27 65,fax:021 964 27 75,"av.Mayor Vautier 34
1815 Clarens",https://www.google.com/maps/place/av.Mayor%20Vautier%2034+1815+Clarens,bad link
Rüti Holzbau AG,"Holzbau, Zimmerei",http://www.rueti-holzbau.ch/,tel:032 351 26 81,,"Industriestrasse 3
3295 Rüti b. Büren",https://www.google.com/maps/place/Industriestrasse%203+3295+R%C3%BCti%20b.%20B%C3%BCren,juerg.affolter@holzbau-moosmann.ch
Fritz Gonzalez GmbH,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.fritzgmbh.ch/,tel:062 844 54 54,,"Wittnauerstrasse 153
4468 Kienberg",https://www.google.com/maps/place/Wittnauerstrasse%20153+4468+Kienberg,info@fritzgmbh.ch
Kaufmann & Partner k-p-v AG,Detailhandel mit Einrichtungsgegenständen und Hausrat a. n. g.,http://www.k-p-v.ch/,tel:041 612 10 70,,"Rotzbergstrasse 19
6362 Stansstad",https://www.google.com/maps/place/Rotzbergstrasse%2019+6362+Stansstad,website not accessible
Arch. + Design Arnold-Dieterle AG,Architekturbüros,http://www.ardi.ch/,tel:044 943 77 11,fax:044 943 77 22,"Florastrasse 18a
8610 Uster",https://www.google.com/maps/place/Florastrasse%2018a+8610+Uster,NA
Trapletti-Wasserbetten GmbH,Bewertungen,http://www.sitra-vital.ch%20/%20www.funtrike.ch,tel:052 6 740 740,fax:052 6 740 741,"Rosenbergstrasse 15-17
8212 Neuhausen am Rheinfall",https://www.google.com/maps/place/Rosenbergstrasse%2015-17+8212+Neuhausen%20am%20Rheinfall,website not accessible
Aussem Pool- und Gartenbau AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.berberat-gartenbau.ch/,tel:052 765 30 10,,"Poststrasse 43
8505 Pfyn",https://www.google.com/maps/place/Poststrasse%2043+8505+Pfyn,website not accessible
