company_name,industry,website,telephone,fax,address,address_maplink,email_all
Garten Eden GmbH,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.garteneden.ch/,tel:032 313 73 33,fax:032 313 73 34,"Bahnhofstrasse 87
3232 Ins",https://www.google.com/maps/place/Bahnhofstrasse%2087+3232+Ins,info@garteneden.ch
Jean Angelrath,Detailhandel mit Getränken,,,,"Sous-Scex 3
1874 Champéry",https://www.google.com/maps/place/Sous-Scex%203+1874+Champ%C3%A9ry,website not accessible
RINO Electronics AG,Herstellung von elektrischen Lampen und Leuchten,http://www.eisspeicher.ch/,tel:052 534 48 62,,"Oberwilerstrasse 83
8309 Nürensdorf",https://www.google.com/maps/place/Oberwilerstrasse%2083+8309+N%C3%BCrensdorf,ritzmann@rino.ag
DeineFotobox GmbH,"Vermietung von sonstigen Maschinen, Geräten und beweglichen Sachen a. n. g.",http://www.deinefotobox.ch/,,,"Holderstüdeliweg 25c
4132 Muttenz",https://www.google.com/maps/place/Holderst%C3%BCdeliweg%2025c+4132+Muttenz,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Kellenberger + Huber AG,Elektroinstallation,http://www.kellenberger-huber.ch/,tel:044 929 29 28,fax:044 929 29 25,"Zelglistrasse 13
8618 Oetwil am See",https://www.google.com/maps/place/Zelglistrasse%2013+8618+Oetwil%20am%20See,r-thaler@kellenberger-huber.ch
Sturzenegger Planungs GmbH,Gebäudetechnik-Ingenieurbüros,,tel:062 296 06 84,fax:062 296 06 85,"Industriestrasse West 24
4613 Rickenbach SO",https://www.google.com/maps/place/Industriestrasse%20West%2024+4613+Rickenbach%20SO,website not accessible
Kampinex Technik GmbH,Mechanische Werkstätten,http://www.kampinex.ch/,tel:071 420 96 11,fax:071 420 96 01,"Bürerfeld 15a
9245 Oberbüren",https://www.google.com/maps/place/B%C3%BCrerfeld%2015a+9245+Oberb%C3%BCren,dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com
Criedil di Christian Cugnetto,Allgemeiner Hochbau,,,,"Beride 9
6981 Beride di Bedigliora",https://www.google.com/maps/place/Beride%209+6981+Beride%20di%20Bedigliora,website not accessible
,,,,,,website does not exist,website not accessible
Alpstäg Architektur AG,Bewertungen,http://www.alpstaegarch.ch/,tel:033 437 55 66,fax:033 437 55 68,"Walkeweg 3
3612 Steffisburg",https://www.google.com/maps/place/Walkeweg%203+3612+Steffisburg,info@alpstaegarch.ch
LEDER Garten- + Landschaftsbau,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.ledergarten.ch/,tel:044 251 45 11,fax:044 251 45 15,"Krähbühlstrasse 114
8044 Zürich",https://www.google.com/maps/place/Kr%C3%A4hb%C3%BChlstrasse%20114+8044+Z%C3%BCrich,info@ledergarten.ch
Lugi Immobiliare SA,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,,,"Via Nassa 3
6900 Lugano",https://www.google.com/maps/place/Via%20Nassa%203+6900+Lugano,website not accessible
Paul Brunner AG,Aktivitäten der Generalunternehmen im Baugewerbe,,tel:044 740 84 54,fax:044 740 84 50,"Ueberlandstrasse 177
8953 Dietikon Glanzenberg",https://www.google.com/maps/place/Ueberlandstrasse%20177+8953+Dietikon%20Glanzenberg,website not accessible
Baumann Cheminéeöfen GmbH,Sonstiger spezialisierter Hoch- und Tiefbau a. n. g.,http://www.baumannofen.ch/,tel:033 437 48 77,fax:033 437 48 75,"Bernstrasse 81
3613 Steffisburg",https://www.google.com/maps/place/Bernstrasse%2081+3613+Steffisburg,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Hamm Carreisen Appenzell,Personenbeförderung im Nahverkehr zu Lande (ohne Taxis),,tel:071 787 22 55,fax:071 787 10 47,"Oberbad 11
9050 Appenzell",https://www.google.com/maps/place/Oberbad%2011+9050+Appenzell,website not accessible
Nydegger Treuhand,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,,tel:044 737 05 32,fax:044 737 05 50,"Gueterstrasse 11
8903 Birmensdorf ZH",https://www.google.com/maps/place/Gueterstrasse%2011+8903+Birmensdorf%20ZH,website not accessible
Beat Manetsch,"Advokatur-, Notariatsbüros",,tel:041 260 20 01,fax:041 260 20 02,"Ronstrasse 5
6031 Ebikon",https://www.google.com/maps/place/Ronstrasse%205+6031+Ebikon,website not accessible
Sauberei GmbH,Allgemeine Gebäudereinigung,http://www.sauberei.ch/,,,"Kantonsstrasse 43
7205 Zizers",https://www.google.com/maps/place/Kantonsstrasse%2043+7205+Zizers,info@sauberei.ch
Maler-Gipsergesch.Lucchetta,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,,tel:034 431 41 02,fax:034 431 41 03,"Bifangstrasse 5
3454 Sumiswald",https://www.google.com/maps/place/Bifangstrasse%205+3454+Sumiswald,website not accessible
M.Dubach Barvermietung,Vermietung von sonstigen Gebrauchsgütern,http://www.openairbar.ch/,tel:076 532 08 60,,"Oberzelgstrasse 3
8618 Oetwil am See",https://www.google.com/maps/place/Oberzelgstrasse%203+8618+Oetwil%20am%20See,info@openairbar.ch
BUART AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.buart.ch/,tel:061 333 05 55,,"Reinacherstrasse 131
4053 Basel",https://www.google.com/maps/place/Reinacherstrasse%20131+4053+Basel,bad link
Insta Industrie und Handels AG,Artikel im Shop,http://www.insta.ch/,tel:061 487 55 44,,"Mühlemattstrasse 28
4104 Oberwil BL",https://www.google.com/maps/place/M%C3%BChlemattstrasse%2028+4104+Oberwil%20BL,website not accessible
André Aubert Schreinerei,Schreinerarbeiten im Innenausbau,,tel:071 923 10 85,fax:071 923 60 86,"Poststrasse 7
9243 Jonschwil",https://www.google.com/maps/place/Poststrasse%207+9243+Jonschwil,website not accessible
Scherzinger Hauswartungen GmbH,Hausmeisterdienste; Facility Management,http://www.scherzingerhauswartungen.ch/,tel:071 246 38 46,,"Kolumbanstrasse 78
9016 St. Gallen",https://www.google.com/maps/place/Kolumbanstrasse%2078+9016+St.%20Gallen,info@srhw.ch
"Besi Vertrieb, Simone",Coiffeursalons,http://www.hairdiscount.ch/,tel:062 772 40 96,,"Färberstrasse 2
5734 Reinach AG",https://www.google.com/maps/place/F%C3%A4rberstrasse%202+5734+Reinach%20AG,NA
,,,,,,website does not exist,website not accessible
Martin Ruckli AG,Grosshandel mit landwirtschaftlichen Maschinen und Geräten,,tel:041 928 16 16,fax:041 928 18 52,"Guglern 2
6018 Buttisholz",https://www.google.com/maps/place/Guglern%202+6018+Buttisholz,website not accessible
Grab GmbH,Malerei,http://www.maler-grab.ch/,tel:071 888 13 44,fax:071 888 58 80,"Feldstrasse 15
9425 Thal",https://www.google.com/maps/place/Feldstrasse%2015+9425+Thal,website not accessible
Busreisen Rösch,Nicht-regelmässiger Personenbeförderung im Landverkehr,http://www.busreisen-roesch.ch/,tel:041 921 21 12,,"Haselmatte 12A
6210 Sursee",https://www.google.com/maps/place/Haselmatte%2012A+6210+Sursee,bad link
FISA Totalunternehmung AG,Allgemeiner Hochbau,,tel:062 296 29 29,,"Aarauerstrasse 16
4656 Starrkirch-Wil",https://www.google.com/maps/place/Aarauerstrasse%2016+4656+Starrkirch-Wil,website not accessible
Huber Metall- und Stahlbau AG,Herstellung von Metallkonstruktionen,http://www.huber-metallbau.ch/,tel:062 844 39 39,fax:062 844 39 41,"Kapellenweg 4
5015 Erlinsbach SO",https://www.google.com/maps/place/Kapellenweg%204+5015+Erlinsbach%20SO,info@huber-metallbau.ch
bp Tankstelle Oberwil,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Mühlemattstrasse 24
4104 Oberwil BL",https://www.google.com/maps/place/M%C3%BChlemattstrasse%2024+4104+Oberwil%20BL,website not accessible
Romano & Christen GU AG,Aktivitäten der Generalunternehmen im Baugewerbe,http://www.romanochristen.ch/,tel:041 318 02 02,,"Horwerstrasse 11
6005 Luzern",https://www.google.com/maps/place/Horwerstrasse%2011+6005+Luzern,info@romanochristen.ch
Kössler Maler & Gipser GmbH,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,,,,"Kantonsstrasse 114
3952 Susten",https://www.google.com/maps/place/Kantonsstrasse%20114+3952+Susten,website not accessible
Frei & Breitschmid AG,Bauspenglerei,,tel:052 335 11 57,fax:052 242 17 16,"Im Bilg 12
8450 Andelfingen",https://www.google.com/maps/place/Im%20Bilg%2012+8450+Andelfingen,website not accessible
Gartenbau Markus Stieger AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.stieger-ag.ch/,tel:052 747 21 21,fax:052 747 19 49,"Dorfstrasse 40
8532 Warth",https://www.google.com/maps/place/Dorfstrasse%2040+8532+Warth,info@stieger-ag.ch
Ruedi Rüssel Tankstelle,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Willestrasse 13
8957 Spreitenbach",https://www.google.com/maps/place/Willestrasse%2013+8957+Spreitenbach,website not accessible
Muchenberger AG,Sanitärinstallation,http://www.muchenberger.ch/,tel:061 425 93 25,,"Bruderholzstrasse 12
4103 Bottmingen",https://www.google.com/maps/place/Bruderholzstrasse%2012+4103+Bottmingen,info@muchenberger.ch
Société de gestion et de,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,http://www.batimmobilier.ch/,tel:027 455 82 82,fax:027 455 26 63,"Immeuble Fontany
3967 Vercorin",https://www.google.com/maps/place/Immeuble%20Fontany+3967+Vercorin,NA
dach müggler ag,Dachdeckerei,,tel:071 433 11 75,fax:071 433 22 75,"St.Pelagibergstrasse 40
9205 Waldkirch",https://www.google.com/maps/place/St.Pelagibergstrasse%2040+9205+Waldkirch,website not accessible
Braun Company Events GmbH,Erbringung von Dienstleistungen der Unterhaltung und der Erholung a. n. g.,http://www.brauncompanyevents.ch/,,,"Calandastrasse 52
7000 Chur",https://www.google.com/maps/place/Calandastrasse%2052+7000+Chur,website not accessible
Gebr. Scheiwiller AG,"Bauschreinerei, Fenster und Türen",http://www.scheiwillerag.ch/,tel:071 992 66 88,fax:071 992 66 89,"Kapplerstrasse 51
9642 Ebnat-Kappel",https://www.google.com/maps/place/Kapplerstrasse%2051+9642+Ebnat-Kappel,bad link
Lenzburg Immobilien AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.meinrad-mueller.ch/,tel:062 886 11 00,fax:062 886 11 01,"Niederlenzerstrasse 10
5600 Lenzburg",https://www.google.com/maps/place/Niederlenzerstrasse%2010+5600+Lenzburg,mail@meinrad-mueller.ch
Gniesser GmbH,Event-Caterer,http://www.christho.ch/,tel:061 831 53 68,fax:061 831 53 68,"Rindergasse 1
4310 Rheinfelden",https://www.google.com/maps/place/Rindergasse%201+4310+Rheinfelden,website not accessible
Serve AG,Reparatur von Maschinen,,tel:041 980 34 46,,"Büntenstrasse 37
6218 Ettiswil",https://www.google.com/maps/place/B%C3%BCntenstrasse%2037+6218+Ettiswil,website not accessible
Muharemi Bedachungen & Spenglerei,Bauspenglerei,http://www.muharemi.ch/,tel:041 740 05 73,,"Oberneuhofstrasse 6
6340 Baar",https://www.google.com/maps/place/Oberneuhofstrasse%206+6340+Baar,info@muharemi.ch
Anuradha Jain,Erbringung von sonstigen Dienstleistungen für den Verkehr a. n. g.,,,,"Bäumlihofstrasse 377
4125 Riehen",https://www.google.com/maps/place/B%C3%A4umlihofstrasse%20377+4125+Riehen,website not accessible
von Allmen & Griffiths,Grosshandel mit Lederwaren und Reiseartikeln,,tel:044 761 80 51,fax:044 761 80 71,"Betpurstrasse 7
8910 Affoltern am Albis",https://www.google.com/maps/place/Betpurstrasse%207+8910+Affoltern%20am%20Albis,website not accessible
TAKE BEAUTY CARE Group GmbH,Ausschreibungen,http://www.takebeautycare.ch/,tel:052 721 70 00,,"Juchstrasse 44
8500 Frauenfeld",https://www.google.com/maps/place/Juchstrasse%2044+8500+Frauenfeld,beauty@TakeCareServices.ch
CF Audit & Consulting SA,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,http://www.cfaudit.ch/,tel:091 923 50 40,fax:091 923 50 42,"Via Luvini 7
6900 Lugano",https://www.google.com/maps/place/Via%20Luvini%207+6900+Lugano,website not accessible
Contreag Container-Reinigungs AG,Reinigung a. n. g.,,tel:052 235 3900,,"Römertorstrasse 1
8404 Winterthur",https://www.google.com/maps/place/R%C3%B6mertorstrasse%201+8404+Winterthur,website not accessible
Oscar Lott-Enz,Detailhandel mit Lederwaren und Reiseartikeln,,tel:062 771 59 57,fax:062 772 10 85,"Hauptstrasse 29
5737 Menziken",https://www.google.com/maps/place/Hauptstrasse%2029+5737+Menziken,website not accessible
"hp. müller ag, schreinerei",Schreinerarbeiten im Innenausbau,http://www.muellerschreinerei.ch/,tel:071 246 55 88,fax:071 246 55 89,"Heiligkreuzstrasse 7
9008 St. Gallen",https://www.google.com/maps/place/Heiligkreuzstrasse%207+9008+St.%20Gallen,info@muellerschreinerei.ch
Molki Stans AG,Herstellung von Käse,http://www.cheesenet.ch/,tel:041 610 15 77,,"Schmiedgasse 9
6370 Stans",https://www.google.com/maps/place/Schmiedgasse%209+6370+Stans,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Schröder Baumanagement GmbH,Architekturbüros,http://www.schroeder-baumanagement.ch/,tel:062 771 93 93,fax:062 771 81 62,"Schorenstrasse 6
5734 Reinach AG",https://www.google.com/maps/place/Schorenstrasse%206+5734+Reinach%20AG,info@schroeder-ag.ch
PAPIVER AG,Grosshandel mit kosmetischen Erzeugnissen und Körperpflegemitteln,,tel:031 991 65 60,fax:031 991 78 78,"Bümplizstrasse 177
3018 Bern",https://www.google.com/maps/place/B%C3%BCmplizstrasse%20177+3018+Bern,website not accessible
"Ruppen Charly, Garage City",lnstandhaltung und Reparatur von Automobilen,http://www.garage-city.ch/,tel:027 946 50 50,fax:027 946 50 76,"Kantonsstrasse 53
3930 Visp",https://www.google.com/maps/place/Kantonsstrasse%2053+3930+Visp,info@garage-city.ch
MIM AG,"Grosshandel mit keramischen Erzeugnissen, Glaswaren und Reinigungsmitteln",,tel:061 281 22 44,fax:061 281 22 48,"Schweizergasse 13 a
4054 Basel",https://www.google.com/maps/place/Schweizergasse%2013%20a+4054+Basel,website not accessible
A. Soltermann AG Bauunternehmung,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.soltermann-ag.ch/,tel:062 776 42 42,fax:062 776 42 43,"Feldmatte 4
5726 Unterkulm",https://www.google.com/maps/place/Feldmatte%204+5726+Unterkulm,info@soltermann-ag.ch
Luescher Maçonnerie SA,Maurerarbeiten,http://www.luescher-maconnerie.ch/,tel:032 493 51 54,fax:032 493 63 50,"Chemin Nicolas Junker 3
2740 Moutier",https://www.google.com/maps/place/Chemin%20Nicolas%20Junker%20%203+2740+Moutier,info@luescher-maconnerie.ch
Gärtner Uetz GmbH,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.gaertner-uetz.ch/,tel:062 772 03 13,fax:062 772 03 12,"Mühlebühlstrasse 2
5737 Menziken",https://www.google.com/maps/place/M%C3%BChleb%C3%BChlstrasse%202+5737+Menziken,NA
GM Beschichtungstechnik AG,Oberflächenveredlung und Wärmebehandlung,http://www.gm-beschichtungstechnik.ch/,tel:056 611 08 23,fax:056 611 08 24,"Mattenweg 8
5612 Villmergen",https://www.google.com/maps/place/Mattenweg%208+5612+Villmergen,bad link
ATIS Treuhand-+ Verwaltungs AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,http://www.ati.ch/,tel:041 259 60 25,fax:041 259 60 26,"Staldenhof 18
6014 Luzern",https://www.google.com/maps/place/Staldenhof%2018+6014+Luzern,bad link
Heinz Wegmann,Detailhandel mit Geräten der Unterhaltungselektronik,,tel:044 383 17 37,,"Hegartstrasse 19
8032 Zürich",https://www.google.com/maps/place/Hegartstrasse%2019+8032+Z%C3%BCrich,website not accessible
ELITE SPORTWAGEN AG,lnstandhaltung und Reparatur von Automobilen,http://www.elite-sportwagen.ch/,tel:071 969 47 69,fax:071 969 47 67,"Frauenfelderstrasse 45 - 47
8370 Sirnach",https://www.google.com/maps/place/Frauenfelderstrasse%2045%20-%2047+8370+Sirnach,job@elite-sportwagen.ch
Owal Umwelttechnik AG,Ausschreibungen,http://www.owal-ag.ch/,tel:027 946 60 60,,"Allmei 3
3930 Visp",https://www.google.com/maps/place/Allmei%203+3930+Visp,info@owal-ag.ch
Home Factory GmbH,Grosshandel mit Baustoffen,http://www.home-factory.ch/,tel:024 499 27 05,,"Impasse du Levant 7
1912 Leytron",https://www.google.com/maps/place/Impasse%20du%20Levant%207+1912+Leytron,home-factory@bluewin.ch
Global Energy Management SA,Bewertungen,http://www.groupe-gem.ch/,tel:027 723 56 56,,"Route du Grand-St-Bernard 14
1933 Sembrancher",https://www.google.com/maps/place/Route%20du%20Grand-St-Bernard%2014+1933+Sembrancher,chopin@2x.png
Albert Fäh GmbH,Verlegen von Fussboden,http://www.faeh-parkett.ch/,tel:041 360 58 50,fax:041 361 01 78,"Imfangstrasse 11
6005 Luzern",https://www.google.com/maps/place/Imfangstrasse%2011+6005+Luzern,website not accessible
Coiffure Farbhaexli,Coiffeursalons,http://www.coiffure-farbhaexli.ch/,tel:079 380 00 51,fax:031 931 74 07,"Burgstrasse 14
3600 Thun",https://www.google.com/maps/place/Burgstrasse%2014+3600+Thun,website not accessible
Walter Graber,"Bauschreinerei, Fenster und Türen",http://www.graber-innenausbau.ch/,tel:062 771 64 38,fax:062 771 25 13,"Gurmoosstrasse 6
5737 Menziken",https://www.google.com/maps/place/Gurmoosstrasse%206+5737+Menziken,website not accessible
AquaPrint GmbH,Offsetdruck,,tel:031 398 45 02,fax:031 398 45 03,"Sägestrasse 73
3098 Köniz",https://www.google.com/maps/place/S%C3%A4gestrasse%2073+3098+K%C3%B6niz,website not accessible
Bureaurama H. Brönnimann AG,Detailhandel mit Möbeln,http://www.bureaurama.ch/,tel:032 366 54 70,fax:032 366 54 79,"Nidaugasse 62
2501 Biel/Bienne",https://www.google.com/maps/place/Nidaugasse%2062+2501+Biel/Bienne,info@bureaurama.ch
Christian Urech Schreinerei/,Schreinerarbeiten im Innenausbau,,tel:062 775 17 49,fax:062 775 20 55,"Ziertalstrasse 3
5703 Seon",https://www.google.com/maps/place/Ziertalstrasse%203+5703+Seon,website not accessible
Swiss Kastel AG,"Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte",,tel:027 924 54 35,,"Neue Simplonstrasse 112
3900 Brig",https://www.google.com/maps/place/Neue%20Simplonstrasse%20112+3900+Brig,website not accessible
Trend-Design AG,"Messe-, Ausstellungs- und Kongressveranstalter",http://www.trend-design.ch/,tel:044 833 41 00,fax:044 833 51 15,"Oberdorfstrasse 69a
8600 Dübendorf",https://www.google.com/maps/place/Oberdorfstrasse%2069a+8600+D%C3%BCbendorf,info@trend-design.ch
Eiger Sport Retail AG,Detailhandel mit Sportartikeln,http://www.eiger-sport.ch/,tel:033 823 20 43,,"Bahnhofstrasse 2
3800 Unterseen",https://www.google.com/maps/place/Bahnhofstrasse%202+3800+Unterseen,NA
Elotec Elektronik Adolf Ernst,Grosshandel ohne ausgeprägten Schwerpunkt,,tel:062 745 90 30,fax:062 745 90 35,"Bachstrasse 2
5043 Holziken",https://www.google.com/maps/place/Bachstrasse%202+5043+Holziken,website not accessible
Terrenum Bern AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,tel:031 302 60 04,fax:031 302 44 43,"Engestrasse 13
3012 Bern",https://www.google.com/maps/place/Engestrasse%2013+3012+Bern,website not accessible
Creditreform Egeli Zürich AG,Inkassobüros und Auskunfteien,http://www.egeli.ch/,tel:044 307 80 80,fax:044 307 80 85,"Binzmühlestrasse 13
8050 Zürich",https://www.google.com/maps/place/Binzm%C3%BChlestrasse%2013+8050+Z%C3%BCrich,info@egeli-immobilien.ch
Garni Nessi,Private Haushalte mit Hauspersonal,http://www.garninessi.ch/,tel:091 751 77 41,fax:091 751 92 09,"via Bartolomeo Varenna 79
6600 Locarno",https://www.google.com/maps/place/via%20Bartolomeo%20Varenna%2079+6600+Locarno,info@garninessi.ch
Pharma Tech Holding SA,Andere Holdinggesellschaften,https://pharmatechholding.com/,tel:091 234 84 36,,"Via San Gottardo 10
6900 Lugano",https://www.google.com/maps/place/Via%20San%20Gottardo%2010+6900+Lugano,NA
groundinvest GmbH,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.groundinvest.ch/,tel:078 811 15 22,,"Buechackerstrasse 1
8234 Stetten SH",https://www.google.com/maps/place/Buechackerstrasse%201+8234+Stetten%20SH,info@groundinvest.ch
Karl Geiges AG Tiefbauuntern.,Bau von Strassen,http://www.geiges-ag.ch/,tel:052 728 05 50,fax:052 728 05 55,"Im Adli 9
8532 Warth",https://www.google.com/maps/place/Im%20Adli%209+8532+Warth,website not accessible
Plottertechnik GmbH,Versand- und Internet-Detailhandel,http://www.plottertechnik.ch/,tel:041 566 78 78,fax:041 566 78 89,"Rengglochstrasse 34
6012 Obernau",https://www.google.com/maps/place/Rengglochstrasse%2034+6012+Obernau,bad link
Riva Baumanagement AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.riva-ag.ch/,tel:041 624 40 00,,"Buochserstrasse 13
6370 Stans",https://www.google.com/maps/place/Buochserstrasse%2013+6370+Stans,info@riva-ag.ch
,,,,,,website does not exist,website not accessible
Bucher-Hair AG,Coiffeursalons,http://www.bucher-hair.ch/,tel:041 870 27 27,,"Einkaufszentrum Tell-Park
6467 Schattdorf",https://www.google.com/maps/place/Einkaufszentrum%20Tell-Park+6467+Schattdorf,NA
Hofmann + Partner AG,Tätigkeit von Versicherungsmaklerinnen und -maklern,,tel:031 310 99 29,fax:031 371 25 70,"Zeughausstrasse 29
3011 Bern",https://www.google.com/maps/place/Zeughausstrasse%2029+3011+Bern,website not accessible
Mate Armierungen GmbH,Sonstiger spezialisierter Hoch- und Tiefbau a. n. g.,http://www.mate-armierungen.ch/,tel:056 622 07 64,fax:056 622 07 05,"Frohburgstrasse 8
5610 Wohlen AG",https://www.google.com/maps/place/Frohburgstrasse%208+5610+Wohlen%20AG,info@mate-armierungen.ch
"Landi Wiggen + Umgebung,","Grosshandel mit Getreide, Rohtabak, Saatgut und Futtermitteln",,tel:041 486 12 51,fax:041 487 02 45,"Alte Post
6192 Wiggen",https://www.google.com/maps/place/Alte%20Post+6192+Wiggen,website not accessible
Impresa Barella SA,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.impresabarella.ch/,tel:091 695 80 40,fax:091 695 80 49,"Corso San Gottardo 106
6830 Chiasso",https://www.google.com/maps/place/Corso%20San%20Gottardo%20106+6830+Chiasso,info@impresabarella.ch
Auto Meier AG,lnstandhaltung und Reparatur von Automobilen,,tel:056 245 18 18,,"Hauptstrasse 253
5314 Kleindöttingen",https://www.google.com/maps/place/Hauptstrasse%20253+5314+Kleind%C3%B6ttingen,website not accessible
WV Rohrbach AG,Wärme- und Kälteversorgung,,tel:062 957 90 19,,"Allmendstrasse 12
4938 Rohrbach",https://www.google.com/maps/place/Allmendstrasse%2012+4938+Rohrbach,website not accessible
Restaurant Eintracht,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.eintrachtkestenholz.ch/,tel:062 393 24 63,fax:062 393 24 23,"Neue Strasse 6
4703 Kestenholz",https://www.google.com/maps/place/Neue%20Strasse%206+4703+Kestenholz,website not accessible
Walter Haas GmbH,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",,tel:041 970 11 07,fax:041 970 42 58,"Luzernstrasse 16
6144 Zell LU",https://www.google.com/maps/place/Luzernstrasse%2016+6144+Zell%20LU,website not accessible
Berger Unternehmens-Beratung AG,Unternehmensberatung,,tel:062 291 42 42,fax:062 291 42 43,"Allmendstrasse 36
4658 Däniken SO",https://www.google.com/maps/place/Allmendstrasse%2036+4658+D%C3%A4niken%20SO,website not accessible
Alfag Weinfelden AG,lnstandhaltung und Reparatur von Automobilen,http://www.alfag.ch/,tel:071 626 60 30,fax:071 626 60 31,"Amriswilerstrasse 108
8570 Weinfelden",https://www.google.com/maps/place/Amriswilerstrasse%20108+8570+Weinfelden,info@alfag.ch
Ruedi Rüssel Tankstelle,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Via Cantonale 1
6916 Grancia",https://www.google.com/maps/place/Via%20Cantonale%201+6916+Grancia,website not accessible
Sutter + Siegrist AG,Architekturbüros,,tel:062 891 31 50,fax:062 891 51 00,"Stationsweg 3
5702 Niederlenz",https://www.google.com/maps/place/Stationsweg%203+5702+Niederlenz,website not accessible
Hôtel de Gruyères,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.gruyeres-hotels.ch/,tel:026 921 80 30,fax:026 921 80 39,"Ruelle des Chevaliers 1
1663 Gruyères",https://www.google.com/maps/place/Ruelle%20des%20Chevaliers%201+1663+Gruy%C3%A8res,hoteldegruyeres@gruyereshotels.ch
mindlink AG,Programmierungstätigkeiten,,tel:043 343 50 90,,"Limmatstrasse 27
8005 Zürich",https://www.google.com/maps/place/Limmatstrasse%2027+8005+Z%C3%BCrich,website not accessible
Algimo AG,Grosshandel ohne ausgeprägten Schwerpunkt,,tel:062 748 31 40,,"Baselstrasse 44
6252 Dagmersellen",https://www.google.com/maps/place/Baselstrasse%2044+6252+Dagmersellen,website not accessible
Lovecchio AG,Gerüstbau,http://www.lovecchioag.ch/,tel:061 361 73 33,fax:061 361 73 18,"J.J.Balmer-Strasse 3
4053 Basel",https://www.google.com/maps/place/J.J.Balmer-Strasse%203+4053+Basel,NA
Büma-Immobilien AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,,,"Militärstrasse 59
3014 Bern",https://www.google.com/maps/place/Milit%C3%A4rstrasse%2059+3014+Bern,website not accessible
Abegglen + Michel GmbH,Malerei,,tel:033 822 34 94,fax:033 823 44 84,"Ob.Bönigstrasse 12
3800 Interlaken",https://www.google.com/maps/place/Ob.B%C3%B6nigstrasse%2012+3800+Interlaken,website not accessible
AG Elektrowerkzeuge,Grosshandel mit Werkzeugmaschinen,http://www.agew.ch/,tel:052 235 33 99,fax:052 235 33 98,"Rudolf Diesel-Strasse 12
8404 Winterthur",https://www.google.com/maps/place/Rudolf%20Diesel-Strasse%2012+8404+Winterthur,info@agew.ch
Ruedi Rüssel Tankstelle,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Gassstrasse 10
4410 Liestal",https://www.google.com/maps/place/Gassstrasse%2010+4410+Liestal,website not accessible
Bäumlin + John AG,Architekturbüros,,tel:062 865 33 33,fax:062 865 33 34,"Dammstrasse 3
5070 Frick",https://www.google.com/maps/place/Dammstrasse%203+5070+Frick,website not accessible
EIMAAG AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:031 381 75 75,,"Dorfstrasse 9
3510 Freimettigen",https://www.google.com/maps/place/Dorfstrasse%209+3510+Freimettigen,website not accessible
Dataform AG,Offsetdruck,http://www.dataform.ch/,tel:044 947 50 20,fax:044 947 50 30,"Zürcherstrasse 36
8604 Volketswil",https://www.google.com/maps/place/Z%C3%BCrcherstrasse%2036+8604+Volketswil,info@dataform.ch
