company_name,industry,website,telephone,fax,address,address_maplink,email
Rigo Gebäudereinigung AG,Allgemeine Gebäudereinigung,,tel:041 921 63 88,fax:041 921 91 88,"Kottenmatte 18
6210 Sursee",https://www.google.com/maps/place/Kottenmatte%20%2018+6210+Sursee,website not accessible
InduBau AG,Sonstiger spezialisierter Hoch- und Tiefbau a. n. g.,,tel:062 216 10 77,fax:062 216 48 52,"Höllweg 7
4617 Gunzgen",https://www.google.com/maps/place/H%C3%B6llweg%207+4617+Gunzgen,website not accessible
Hetex Areal AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,tel:062 885 60 80,fax:062 885 60 81,"Lenzburgerstrasse 2
5702 Niederlenz",https://www.google.com/maps/place/Lenzburgerstrasse%202+5702+Niederlenz,website not accessible
Martin AG,Siebdruck,http://www.martin-reklamen.ch/,tel:044 933 55 77,,"Schwändistrasse 5
8620 Wetzikon ZH",https://www.google.com/maps/place/Schw%C3%A4ndistrasse%205+8620+Wetzikon%20ZH,info@martin-reklamen.ch
IMMO Gasser AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:052 647 66 66,,"Zürcherstrasse 25
8245 Feuerthalen",https://www.google.com/maps/place/Z%C3%BCrcherstrasse%2025+8245+Feuerthalen,website not accessible
E. Widmer AG,Elektroinstallation,http://www.ewagsuhr.ch/,tel:062 855 08 80,fax:062 855 08 88,"Tramstrasse 47
5034 Suhr",https://www.google.com/maps/place/Tramstrasse%2047+5034+Suhr,
Gregory Weber Bau GmbH,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,,tel:079 701 20 20,,"Drosselweg 3
4564 Obergerlafingen",https://www.google.com/maps/place/Drosselweg%203+4564+Obergerlafingen,website not accessible
bp Tankstelle Nidau,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Hauptstrasse 94
2560 Nidau",https://www.google.com/maps/place/Hauptstrasse%2094+2560+Nidau,website not accessible
Restaurant le First,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.hotel-splendid.ch/,tel:021 966 79 79,fax:021 966 79 77,"Grand Rue 52
1820 Montreux",https://www.google.com/maps/place/Grand%20Rue%2052+1820+Montreux,
Küenzi Rudolf Transport,Güterbeförderung im Strassenverkehr,,,fax:032 384 15 09,"Busswilstrasse 17
3252 Worben",https://www.google.com/maps/place/Busswilstrasse%2017+3252+Worben,website not accessible
Peter Oppliger,Erbringung von sonstigen druckbezogenen Dienstleistungen a. n. g.,,tel:031 302 24 91,fax:031 302 38 33,"Bim Hasel 3
3052 Zollikofen",https://www.google.com/maps/place/Bim%20Hasel%203+3052+Zollikofen,website not accessible
Inova AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,,,"Bahnhofstrasse 17
9443 Widnau",https://www.google.com/maps/place/Bahnhofstrasse%2017+9443+Widnau,website not accessible
Lic.iur. Daniel Ehrenzeller,"Advokatur-, Notariatsbüros",,tel:071 333 13 44,fax:071 333 42 90,"Engelgasse 214
9053 Teufen AR",https://www.google.com/maps/place/Engelgasse%20214+9053+Teufen%20AR,website not accessible
Hausammann Lagerhaus AG,Lagerung,http://www.hausammann-lagerhaus.ch/,tel:071 658 60 75,fax:071 658 60 76,"Gillhofstrasse 15
8560 Märstetten",https://www.google.com/maps/place/Gillhofstrasse%2015+8560+M%C3%A4rstetten,bad link
Gebruder Uetz,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Buchenstrasse 14
4533 Riedholz",https://www.google.com/maps/place/Buchenstrasse%2014+4533+Riedholz,website not accessible
"BVT-Office,H + E Clematide",Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,,tel:044 936 12 88,fax:044 936 12 89,"Weiherstrasse 13
8625 Gossau ZH",https://www.google.com/maps/place/Weiherstrasse%2013+8625+Gossau%20ZH,website not accessible
Mena Wärmetechnik GmbH,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",,tel:052 763 13 62,,"Oberdorfstrasse 3
8272 Ermatingen",https://www.google.com/maps/place/Oberdorfstrasse%203+8272+Ermatingen,website not accessible
Garage Burri AG,lnstandhaltung und Reparatur von Automobilen,,tel:033 222 32 12,,"Aarestrasse 12
3600 Thun",https://www.google.com/maps/place/Aarestrasse%2012+3600+Thun,website not accessible
Zeka GmbH,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:031 302 70 66,,"Rütiweg 89
3072 Ostermundigen",https://www.google.com/maps/place/R%C3%BCtiweg%20%2089+3072+Ostermundigen,website not accessible
Stefan Derendinger,Bauspenglerei,http://www.derendinger-haustech.ch/,tel:031 809 09 19,,"Nillen 80b
3126 Kaufdorf",https://www.google.com/maps/place/Nillen%2080b+3126+Kaufdorf,stefan@derendinger-haustech.ch
Künzler & Sauber AG,lnstandhaltung und Reparatur von Automobilen,http://www.auto-hinwil.ch/,tel:044 938 90 90,fax:044 938 90 91,"Heuweidlistrasse
8340 Hinwil",https://www.google.com/maps/place/Heuweidlistrasse+8340+Hinwil,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com
RS-Hilfsmittel GmbH,Detailhandel mit medizinischen und orthopädischen Artikeln,http://www.rs-hilfsmittel.ch/,tel:033 438 33 33,fax:033 438 00 58,"Bernstrasse 292
3627 Heimberg",https://www.google.com/maps/place/Bernstrasse%20292+3627+Heimberg,mail@rs-hilfsmittel.ch
MP MediaPlus GmbH,Sonstiges Verlagswesen (ohne Software),,tel:061 485 15 15,fax:061 485 15 25,"Missionsstrasse 82
4055 Basel",https://www.google.com/maps/place/Missionsstrasse%2082+4055+Basel,website not accessible
Knubel Bauspenglerei AG,Bauspenglerei,http://www.knubel-bauspenglerei.ch/,tel:062 396 34 00,,"Industriestrasse 13
4703 Kestenholz",https://www.google.com/maps/place/Industriestrasse%2013+4703+Kestenholz,info@knubel-bauspenglerei.ch
Lutz Bodenmüller AG,Sanitär- und Heizungsinstallation,http://www.solarlutz.ch/,tel:052 685 18 21,fax:052 685 18 41,"Steinwiesenstrasse 10
8222 Beringen",https://www.google.com/maps/place/Steinwiesenstrasse%2010+8222+Beringen,?subject=Weiterempfehlung Lutz Bodenmüller Website&body=Ich möchte folgende Seite weiterempfehlen
Bähler Bau AG,"Dämmung gegen Kälte, Wärme, Schall und Erschütterung",,tel:044 833 3000,,"Am Dorfbach 8 8
8308 Illnau",https://www.google.com/maps/place/Am%20Dorfbach%208%208+8308+Illnau,website not accessible
Hi Fi Studio Inauen,Detailhandel mit Geräten der Unterhaltungselektronik,,tel:071 222 99 88,fax:071 222 74 64,"Webergasse 12
9000 St. Gallen",https://www.google.com/maps/place/Webergasse%2012+9000+St.%20Gallen,website not accessible
E. Lanz Radio - TV AG,Reparatur von elektrischen Ausrüstungen,,tel:062 962 20 20,,"Schultheissenstrasse 10
4950 Huttwil",https://www.google.com/maps/place/Schultheissenstrasse%2010+4950+Huttwil,website not accessible
BB Switzerland,Unternehmensberatung,http://www.agence-bb.ch/,tel:021 633 07 80,,"Rue de la Vernie 12
1023 Crissier",https://www.google.com/maps/place/Rue%20de%20la%20Vernie%2012+1023+Crissier,
Morger GmbH,Detailhandel mit elektrischen Haushaltsgeräten,http://www.kafi.ch/,tel:071 244 80 30,fax:071 244 80 50,"Langgasse 36
9008 St. Gallen",https://www.google.com/maps/place/Langgasse%2036+9008+St.%20Gallen,msc@kafi.ch
Elektro Waser AG,Elektroinstallation,http://www.elektro-waser.ch/,tel:041 249 99 44,fax:041 632 60 33,"Klosterstrasse 21b
6003 Luzern",https://www.google.com/maps/place/Klosterstrasse%2021b+6003+Luzern,admin@elektro-waser.ch
Gasthof Löwen,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.loewen-riffenmatt.ch/,tel:031 735 51 54,fax:031 735 50 69,"Dorf
3156 Riffenmatt",https://www.google.com/maps/place/Dorf+3156+Riffenmatt,gasthof@loewen-riffenmatt.ch
ZAHO Holzbau AG,"Holzbau, Zimmerei",http://www.zaho.ch/,tel:062 965 16 73,,"Dorf 53
4937 Ursenbach",https://www.google.com/maps/place/Dorf%2053+4937+Ursenbach,info@zaho.ch
Harko AG,Entwicklung von Bauprojekten,,tel:062 834 00 00,fax:062 834 00 01,"Rössligutstrasse 1
5000 Aarau",https://www.google.com/maps/place/R%C3%B6ssligutstrasse%201+5000+Aarau,website not accessible
Digital Development & Learning Kux,Artikel im Shop,http://www.ddlk.ch/,,,"Bruggweg 20
4144 Arlesheim",https://www.google.com/maps/place/Bruggweg%2020+4144+Arlesheim,kontakt@ddlk.ch
Malergeschäft Mischler GmbH,Malerei,,tel:031 731 32 29,,"Thunstrasse 16
3150 Schwarzenburg",https://www.google.com/maps/place/Thunstrasse%2016+3150+Schwarzenburg,website not accessible
shop-24.ch AG,Versand- und Internet-Detailhandel,,tel:062 827 44 11,fax:062 767 70 79,"Hauptstrasse 40
5024 Küttigen",https://www.google.com/maps/place/Hauptstrasse%20%2040+5024+K%C3%BCttigen,website not accessible
eljah gmbh,Erbringung von sonstigen Dienstleistungen a. n. g.,,,,"Rollmattstrasse 2
3123 Belp",https://www.google.com/maps/place/Rollmattstrasse%202+3123+Belp,website not accessible
Allemann Wiler Immobilien AG,Herstellung von Maschinen für die Verarbeitung von Kunststoffen und Kautschuk,,tel:032 666 30 70,fax:032 666 30 80,"Ribibachstrasse 1
3428 Wiler b. Utzenstorf",https://www.google.com/maps/place/Ribibachstrasse%201+3428+Wiler%20b.%20Utzenstorf,website not accessible
Elektro Etter + Livet AG,Inserate,http://www.etterlivet.ch/,tel:071 649 20 20,fax:071 649 20 21,"Industriestrasse 13
8583 Sulgen",https://www.google.com/maps/place/Industriestrasse%2013+8583+Sulgen,
Garage Pfleiderer,lnstandhaltung und Reparatur von Automobilen,http://www.garage-pfleiderer.ch/,tel:041 370 40 00,fax:041 370 90 30,"Hauptstrasse 1
6033 Buchrain",https://www.google.com/maps/place/Hauptstrasse%201+6033+Buchrain,8c4075d5481d476e945486754f783364@sentry.io
KUDAG Financial Services AG,Sonstige mit Finanzdienstleistungen verbundene Tätigkeiten,http://www.kudag.ch/,,,"Schaffhauserstrasse 63
8152 Glattbrugg",https://www.google.com/maps/place/Schaffhauserstrasse%2063+8152+Glattbrugg,info@kudag.ch
Farb Top GmbH,Malerei,,tel:041 360 53 01,fax:041 360 52 01,"Hinterhofstrasse 20
6005 Luzern",https://www.google.com/maps/place/Hinterhofstrasse%2020+6005+Luzern,website not accessible
Roland Ritzi Schreinerei,Schreinerarbeiten im Innenausbau,,,,"Kirchstrasse 20
9217 Neukirch an der Thur",https://www.google.com/maps/place/Kirchstrasse%2020+9217+Neukirch%20an%20der%20Thur,website not accessible
FisGah Fischbacher + Gahlinger AG,Malerei,,tel:071 983 32 22,fax:071 983 32 21,"Thurstrasse 14
9615 Dietfurt",https://www.google.com/maps/place/Thurstrasse%2014+9615+Dietfurt,website not accessible
Worldline Schweiz AG,Erbringung von Beratungsleistungen auf dem Gebiet der Informationstechnologie,,tel:058 399 91 28,,"Hardturmstrasse 201
8005 Zürich",https://www.google.com/maps/place/Hardturmstrasse%20201+8005+Z%C3%BCrich,website not accessible
darnok GmbH,"Holzbau, Zimmerei",,,,"Wuhrweg 6
4805 Brittnau",https://www.google.com/maps/place/Wuhrweg%206+4805+Brittnau,website not accessible
SKB - Krattinger,Grosshandel mit sonstigen Maschinen und Ausrüstungen,,tel:032 961 18 89,fax:032 961 19 09,"Vieux-Moulin,Le Boéchet
2336 Les Bois","https://www.google.com/maps/place/Vieux-Moulin,Le%20Bo%C3%A9chet+2336+Les%20Bois",website not accessible
LÜSCHER-Heimservice-Abbruch,Abbrucharbeiten,,tel:055 535 54 52,,"Oberibergstrasse 4
8842 Unteriberg",https://www.google.com/maps/place/Oberibergstrasse%204+8842+Unteriberg,website not accessible
Flückiger + Schärer GmbH,Sanitär- und Heizungsinstallation,http://www.flueckigerschaerer.ch/,tel:062 964 10 16,,"Mösli 56d
4954 Wyssachen",https://www.google.com/maps/place/M%C3%B6sli%2056d+4954+Wyssachen,info@flueckigerschaerer.ch
Rupli + Partner AG,"Holzbau, Zimmerei",http://www.rupli.ch/,tel:052 681 33 77,fax:052 681 41 61,"Leebenstrasse 33
8215 Hallau",https://www.google.com/maps/place/Leebenstrasse%2033+8215+Hallau,
Elektro Markus Odermatt GmbH,Elektroinstallation,,tel:041 622 14 33,fax:041 622 14 00,"Stationsstrasse 4
6373 Ennetbürgen",https://www.google.com/maps/place/Stationsstrasse%204+6373+Ennetb%C3%BCrgen,website not accessible
VC 999 Verpackungssysteme AG,Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen a. n. g.,http://www.vc999.ch/,tel:071 353 59 00,fax:071 353 59 01,"Melonenstrasse 2
9101 Herisau",https://www.google.com/maps/place/Melonenstrasse%202+9101+Herisau,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com
Dindan Solutions GmbH,Herstellung von elektronischen Bauelementen,http://www.dindan.ch/,tel:032 852 00 00,fax:032 636 08 50,"Kirchgasse 1a
4538 Oberbipp",https://www.google.com/maps/place/Kirchgasse%201a+4538+Oberbipp,
Binder & Co. AG,Elektroinstallation,,tel:071 274 20 40,fax:071 274 20 41,"Rittmeyerstrasse 15
9014 St. Gallen",https://www.google.com/maps/place/Rittmeyerstrasse%2015+9014+St.%20Gallen,website not accessible
LUHAG AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,,,"Löhningerstrasse 1
8223 Guntmadingen",https://www.google.com/maps/place/L%C3%B6hningerstrasse%201+8223+Guntmadingen,website not accessible
Hotimétal SA,Herstellung von Metallkonstruktionen,http://www.hotimetal.ch/,tel:021 807 04 32,,"Route de la Broye 97
1623 Semsales",https://www.google.com/maps/place/Route%20de%20la%20Broye%2097+1623+Semsales,bad link
DOS Group SA,"Detailhandel mit Datenverarbeitungsgeräten, peripheren Geräten und Software",http://www.dosinformatica.com/,tel:091 630 20 11,fax:091 630 20 12,"Via Rime 38
6850 Mendrisio",https://www.google.com/maps/place/Via%20Rime%2038+6850+Mendrisio,website not accessible
Ernst Gerber AG,Nicht-regelmässiger Personenbeförderung im Landverkehr,http://www.gerber-reisen.ch/,tel:062 916 50 50,fax:062 916 50 59,"Mumenthalstrasse 5
4914 Roggwil BE",https://www.google.com/maps/place/Mumenthalstrasse%20%205+4914+Roggwil%20BE,bad link
GSoG GmbH,Aktivitäten der Generalunternehmen im Baugewerbe,http://www.gsog.ch/,tel:041 612 25 00,fax:041 612 25 01,"Rotzbergstrasse 19
6362 Stansstad",https://www.google.com/maps/place/Rotzbergstrasse%2019+6362+Stansstad,bad link
BF partner ag,Bewertungen,http://www.bfpartnerag.ch/,tel:041 925 15 50,,"Meienriesliweg 15
6210 Sursee",https://www.google.com/maps/place/Meienriesliweg%2015+6210+Sursee,bad link
IMS SPORT AG,Werbeagenturen,http://www.ims-sport.ch/,tel:031 978 20 20,fax:031 978 20 25,"Gartenstadtstrasse 17
3098 Köniz",https://www.google.com/maps/place/Gartenstadtstrasse%2017+3098+K%C3%B6niz,ims@ims-marketing.ch
Fabian Dörig AG,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",http://doerig-heizsysteme.ch/,tel:071 787 89 18,,"Sägehüslistrasse 16
9050 Appenzell",https://www.google.com/maps/place/S%C3%A4geh%C3%BCslistrasse%2016+9050+Appenzell,info@doerig-heizsysteme.ch
A&A Fassaden AG,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.aa-fassaden.ch/,,,"Seestrasse 205
8806 Bäch SZ",https://www.google.com/maps/place/Seestrasse%20205+8806+B%C3%A4ch%20SZ,
Alpha-Contrôle SA,Sanitär- und Heizungsinstallation,,tel:021 909 10 60,fax:021 909 10 61,"ch.en Vily 1
1670 Ursy",https://www.google.com/maps/place/ch.en%20Vily%201+1670+Ursy,website not accessible
René Fontana Gipsergeschäft AG,"Anbringen von Stuckaturen, Gipserei und Verputzerei",http://www.fontanaag.ch/,tel:071 672 35 93,fax:071 622 13 79,"Bernrainstrasse 19
8280 Kreuzlingen",https://www.google.com/maps/place/Bernrainstrasse%2019+8280+Kreuzlingen,rene.fontana@fontanaag.ch
Leth - Relocation GmbH,Vermietung und Verpachtung von eigenen oder geleasten Gebäuden und Wohnungen,http://leth-relocation.ch/,,,"Kantonsstrasse 57
3930 Eyholz",https://www.google.com/maps/place/Kantonsstrasse%2057+3930+Eyholz,bad link
Schiesser GmbH Ingenieurbüro,"Technische, physikalische und chemische Untersuchung",,tel:044 775 20 80,,"Zürcherstrasse 2
8142 Uitikon Waldegg",https://www.google.com/maps/place/Z%C3%BCrcherstrasse%202+8142+Uitikon%20Waldegg,website not accessible
Notter Hochbau AG,Bau von Bahnverkehrsstrecken,http://www.nottergruppe.ch/,tel:056 618 50 00,fax:056 621 96 20,"Aeschstrasse 10
5610 Wohlen AG",https://www.google.com/maps/place/Aeschstrasse%2010+5610+Wohlen%20AG,
Gomes Ferreira Consulting,Sonstige technische Beratung und Planung,http://www.linkedin.com/in/micael-ferreira,,,"Boulevard D'Yvoy 11
1205 Genève",https://www.google.com/maps/place/Boulevard%20D'Yvoy%2011+1205+Gen%C3%A8ve,bad link
Casotti Holzbau,"Bauschreinerei, Fenster und Türen",,tel:081 252 11 69,fax:081 252 18 91,"Oberdorfstrasse 3
7026 Maladers",https://www.google.com/maps/place/Oberdorfstrasse%203+7026+Maladers,website not accessible
Hugi Reinigung GmbH,Allgemeine Gebäudereinigung,http://www.hugi-reinigung.ch/,tel:052 747 18 10,fax:052 747 20 17,"Erchingerstrasse 9
8500 Frauenfeld",https://www.google.com/maps/place/Erchingerstrasse%209+8500+Frauenfeld,
Suissetrading AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,tel:071 351 44 05,,"Töbeli 156
9044 Wald AR",https://www.google.com/maps/place/T%C3%B6beli%20156+9044+Wald%20AR,website not accessible
Möbel Gantenbein,Detailhandel mit Möbeln,,tel:081 771 31 35,fax:081 771 52 45,"Mädliweg 26
9470 Werdenberg",https://www.google.com/maps/place/M%C3%A4dliweg%2026+9470+Werdenberg,website not accessible
"Restaurant l'Oasis, Frouin Laurent","Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.restaurantoasis.ch/,tel:021 965 60 20,fax:021 965 60 21,"Rue du Quai
1844 Villeneuve VD",https://www.google.com/maps/place/Rue%20du%20Quai+1844+Villeneuve%20VD,info@restaurantoasis.ch
J. Stocker Fensterbau AG,"Bauschreinerei, Fenster und Türen",http://www.stocker-fenster.ch/,tel:041 789 60 50,fax:041 789 60 51,"Riedmatt 1
5645 Fenkrieden",https://www.google.com/maps/place/Riedmatt%201+5645+Fenkrieden,info@stocker-fenster.ch
Klebermacher AG,Werbeagenturen,http://www.klebermacher.ch/,tel:041 921 65 87,fax:041 921 54 32,"Luzernstrasse 50
6208 Oberkirch LU",https://www.google.com/maps/place/Luzernstrasse%2050+6208+Oberkirch%20LU,kontakt@klebermacher.ch
Ziegler & Cie AG,"Grosshandel mit Metall- und Kunststoffwaren für Bauzwecke sowie Installationsbedarf für Gas, Wasser und Heizung",http://www.zieglerag.ch/,tel:052 234 20 20,fax:052 234 20 10,"Industriestrasse 12
8404 Winterthur",https://www.google.com/maps/place/Industriestrasse%2012+8404+Winterthur,info@zieglerag.ch
Hotel Sonne Zermatt AG,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.sonnezermatt.ch/,,,"Metzggasse 35
3920 Zermatt",https://www.google.com/maps/place/Metzggasse%2035+3920+Zermatt,info@sonnezermatt.ch
GERBER Infra GmbH,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.gerber-infra.ch/,tel:034 402 77 11,fax:034 402 77 12,"Güterstrasse 3
3550 Langnau im Emmental",https://www.google.com/maps/place/G%C3%BCterstrasse%203+3550+Langnau%20im%20Emmental,
Lotus Kronstadt AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,,,"Gewerbestrasse 5
6330 Cham",https://www.google.com/maps/place/Gewerbestrasse%205+6330+Cham,website not accessible
Fitlife Training GmbH,Gymnastik- und Fitnesszentren,,tel:056 611 13 10,,"Dottikerstrasse 7
5611 Anglikon",https://www.google.com/maps/place/Dottikerstrasse%207+5611+Anglikon,website not accessible
BMI Beyeler AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:031 951 96 86,fax:031 951 96 88,"Breichtenstrasse 7a
3074 Muri b. Bern",https://www.google.com/maps/place/Breichtenstrasse%20%207a+3074+Muri%20b.%20Bern,website not accessible
Storentechnik Loriol GmbH,Sonstige Bauinstallation,,tel:062 216 15 50,fax:062 216 27 22,"Gässli 5
4614 Hägendorf",https://www.google.com/maps/place/G%C3%A4ssli%205+4614+H%C3%A4gendorf,website not accessible
Antognini SA,"Holzbau, Zimmerei",http://www.antognini-sa.ch/,tel:091 794 23 48,fax:091 794 25 72,"Via Vairano 9
6575 S. Nazzaro",https://www.google.com/maps/place/Via%20Vairano%209+6575+S.%20Nazzaro,al.antognini@bluewin.ch
OECHSLI Wohnen + Schlafen AG,Detailhandel mit Einrichtungsgegenständen und Hausrat a. n. g.,http://www.oechsli-huttwil.ch/,tel:062 962 10 19,fax:062 962 32 20,"Bahnhofstrasse 13
4950 Huttwil",https://www.google.com/maps/place/Bahnhofstrasse%2013+4950+Huttwil,hallo@klar-webagentur.ch
LEADERSHIP AG,Unternehmensberatung,http://www.leadership-ag.ch/,tel:033 221 66 22,,"Hohmadstrasse 43
3600 Thun",https://www.google.com/maps/place/Hohmadstrasse%2043+3600+Thun,
GRAFOT SPÖRRY,Bewertungen,http://www.grafot.ch/,tel:034 445 30 62,fax:034 445 30 63,"Jurastrasse 13
3422 Alchenflüh",https://www.google.com/maps/place/Jurastrasse%2013+3422+Alchenfl%C3%BCh,info@grafot.ch
Axotech AG,Personenbeförderung in der Luftfahrt,http://www.axotech.ch/,,,"Thayngerstrasse 63
8207 Schaffhausen",https://www.google.com/maps/place/Thayngerstrasse%2063+8207+Schaffhausen,
Infanger AG,Bau-Ingenieurbüros,http://www.infangerag.ch/,tel:041 340 66 80,fax:041 340 66 84,"Kantonsstrasse 53
6048 Horw",https://www.google.com/maps/place/Kantonsstrasse%2053+6048+Horw,
Wechsler AG,Allgemeiner Hochbau,,tel:041 930 33 84,,"Bohler 2
6221 Rickenbach LU",https://www.google.com/maps/place/Bohler%202+6221+Rickenbach%20LU,website not accessible
Buffone GmbH,Verlegen von Fussboden,,tel:043 844 62 35,fax:043 844 62 36,"Hinterer Mettliweg 9
8800 Thalwil",https://www.google.com/maps/place/Hinterer%20Mettliweg%209+8800+Thalwil,website not accessible
Arthur Müggler & Co. AG,Dachdeckerei,http://www.mueggler.ch/,tel:071 755 11 59,fax:071 755 21 63,"Alte Landstrasse 65
9450 Altstätten SG",https://www.google.com/maps/place/Alte%20Landstrasse%2065+9450+Altst%C3%A4tten%20SG,spengler@mueggler.ch
Aepli Immo AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,,tel:071 388 82 82,fax:071 388 82 22,"Industriestrasse 15
9200 Gossau SG",https://www.google.com/maps/place/Industriestrasse%2015+9200+Gossau%20SG,website not accessible
Max Frei AG,Be- und Verarbeitung von Naturwerksteinen und Natursteinen a. n. g.,,tel:071 727 08 38,fax:071 727 08 48,"Nöllenstrasse 17a
9443 Widnau",https://www.google.com/maps/place/N%C3%B6llenstrasse%2017a+9443+Widnau,website not accessible
Tschiemer Service AG,Reparatur von Maschinen,,tel:026 493 12 65,fax:026 493 37 02,"Duensstrasse 23
3186 Düdingen",https://www.google.com/maps/place/Duensstrasse%2023+3186+D%C3%BCdingen,website not accessible
Agriswiss Partners SA,Detailhandel mit Automobilteilen und -zubehör,http://www.agriswiss.ch/,tel:026 476 60 07,,"Chemin du Châtelard 2
1773 Chandon",https://www.google.com/maps/place/Chemin%20du%20Ch%C3%A2telard%202+1773+Chandon,Fichier-2@4x.png
Art-Confiserie Kurmann GmbH,Herstellung von Backwaren (ohne Dauerbackwaren),http://www.art-confiserie-kurmann.ch/,tel:041 361 28 48,,"Bahnhofstrasse 7
6003 Luzern",https://www.google.com/maps/place/Bahnhofstrasse%207+6003+Luzern,bad link
Rotex Metallbauteile GmbH,"Grosshandel mit Metall- und Kunststoffwaren für Bauzwecke sowie Installationsbedarf für Gas, Wasser und Heizung",http://www.rotex-metallbauteile.ch/,tel:071 945 70 20,fax:071 945 70 29,"St. Gallerstrasse 23
9524 Zuzwil SG",https://www.google.com/maps/place/St.%20Gallerstrasse%2023+9524+Zuzwil%20SG,info@rotex-metallbauteile.ch
STADLER AG,Verlegen von Fliesen und Platten,http://www.kaeser-stadler.ch/,tel:034 461 12 96,fax:034 402 60 69,"Rainmattstrasse 3
3415 Hasle-Rüegsau",https://www.google.com/maps/place/Rainmattstrasse%203+3415+Hasle-R%C3%BCegsau,website not accessible
Malergeschäft Baumann AG,Malerei,,tel:071 634 60 80,fax:071 634 60 88,"Stockerstrasse 9
8575 Bürglen TG",https://www.google.com/maps/place/Stockerstrasse%209+8575+B%C3%BCrglen%20TG,website not accessible
BW Generalbau AG,Aktivitäten der Generalunternehmen im Baugewerbe,http://www.bwgeneralbau.ch/,tel:052 224 31 81,fax:052 224 31 82,"Wülfingerstrasse 285
8408 Winterthur",https://www.google.com/maps/place/W%C3%BClfingerstrasse%20285+8408+Winterthur,info@bwgeneralbau.ch
B-A-G AG,"Grosshandel mit Bergwerks-, Bau- und Baustoffmaschinen",,,,"Talacker 41
8001 Zürich",https://www.google.com/maps/place/Talacker%2041+8001+Z%C3%BCrich,website not accessible
Schreinerei Eggenberger AG,Schreinerarbeiten im Innenausbau,http://www.eggenberger-ag.ch/,tel:044 945 41 58,fax:044 945 47 60,"Winterthurerstrasse 22
8605 Gutenswil",https://www.google.com/maps/place/Winterthurerstrasse%2022+8605+Gutenswil,
Fridli Holz AG,"Holzbau, Zimmerei",http://www.fridliholz.ch/,tel:055 643 20 20,fax:055 643 23 37,"Schürstrasse
8783 Linthal",https://www.google.com/maps/place/Sch%C3%BCrstrasse+8783+Linthal,info@fridliholz.ch
Eventlocation Maxililian,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.maxililian.ch/,,,"Hunnenweg 10
4500 Solothurn",https://www.google.com/maps/place/Hunnenweg%2010+4500+Solothurn,events@maxililian.ch
Inertstoffdeponie Emmet AG,Behandlung und Beseitigung nicht gefährlicher Abfälle,http://www.inertstoffdeponieemmet.ch/,tel:062 769 60 20,,"Pfaffenbiel 1
5703 Seon",https://www.google.com/maps/place/Pfaffenbiel%201+5703+Seon,roland.bertschi@hauriseon.ch
ZETECH Baumesstechnik GmbH,Grosshandel mit sonstigen Maschinen und Ausrüstungen,,tel:041 250 32 02,,"Florastrasse 37
6014 Luzern",https://www.google.com/maps/place/Florastrasse%2037+6014+Luzern,website not accessible
Zimmerei Chaletbau Schletti AG,"Holzbau, Zimmerei",http://www.holzbau-schletti.ch/,tel:033 722 34 84,fax:033 722 42 84,"Gewerbestrasse 7
3770 Zweisimmen",https://www.google.com/maps/place/Gewerbestrasse%207+3770+Zweisimmen,
Immost AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:062 917 60 63,fax:062 917 60 61,"Talbachmatte 1
6147 Altbüron",https://www.google.com/maps/place/Talbachmatte%20%201+6147+Altb%C3%BCron,website not accessible
Ernst Dick AG,Detailhandel mit Herrenbekleidung,http://www.dick.ch/,tel:031 311 53 21,fax:031 312 35 78,"Flurweg 66
3072 Ostermundigen",https://www.google.com/maps/place/Flurweg%2066+3072+Ostermundigen,
