company_name,industry,website,telephone,fax,address,address_maplink,email_all
Stefan Spitzmüller,Schreinerarbeiten im Innenausbau,,tel:041 675 11 31,fax:041 675 11 28,"Gorgenstrasse 6
6074 Giswil",https://www.google.com/maps/place/Gorgenstrasse%206+6074+Giswil,website not accessible
Erste Hilfe Ausbildung Canguro GmbH,Berufliche Erwachsenenbildung,http://www.erste-hilfe-ausbildung.ch/,,,"Schulhausstrasse 14
9470 Buchs SG",https://www.google.com/maps/place/Schulhausstrasse%2014+9470+Buchs%20SG,info@erste-hilfe-ausbildung.ch
Sportclub Kriens,Sportvereine,,tel:041 310 00 05,,"Horwerstrasse 24a
6010 Kriens",https://www.google.com/maps/place/Horwerstrasse%2024a+6010+Kriens,website not accessible
Ryf + Hirschi Transporte GmbH,Güterbeförderung im Strassenverkehr,,tel:062 965 30 30,,"Rainweg 14
4913 Bannwil",https://www.google.com/maps/place/Rainweg%2014+4913+Bannwil,website not accessible
Carrosserie Thomet,Reparatur und Lackieren von Carrosserien,http://www.carrosserie-thomet.ch/,tel:056 622 40 21,,"Dorfstrasse 3
5613 Hilfikon",https://www.google.com/maps/place/Dorfstrasse%203+5613+Hilfikon,bad link
Höbe Holzbau AG,"Holzbau, Zimmerei",http://www.hoebe.ch/,tel:071 911 54 68,,"Hauptstrasse 78
9553 Bettwiesen",https://www.google.com/maps/place/Hauptstrasse%2078+9553+Bettwiesen,m.hoernlimann@hoebe.ch
Albisser Cortese GmbH,Malerei,http://www.albissercortese.ch/,tel:041 310 63 63,fax:041 310 63 63,"Ebenaustrasse 22
6048 Horw",https://www.google.com/maps/place/Ebenaustrasse%2022+6048+Horw,website not accessible
Stiftung Wohnhaus Florida,Institutionen für Behinderte,http://www.wohnhaus-florida.ch/,tel:071 422 61 71,fax:071 383 35 65,"Wilerstrasse 22
9200 Gossau SG",https://www.google.com/maps/place/Wilerstrasse%2022+9200+Gossau%20SG,bad link
Restaurant - Hotel - Peterhof,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.hotelpeterhof.ch/,,,"Bergstrasse 2
6060 Sarnen",https://www.google.com/maps/place/Bergstrasse%202+6060+Sarnen,info@hotelpeterhof.ch
A-Team Bodenbeläge AG,Verlegen von Fussboden,http://www.a-teambodenbelaege.ch/,tel:061 716 40 40,,"Falkensteinerstrasse 2
4132 Muttenz",https://www.google.com/maps/place/Falkensteinerstrasse%202+4132+Muttenz,NA
Ernst Moser GmbH,Artikel im Shop,http://www.ernst-moser.ch/,tel:032 675 58 05,,"Derendingenstrasse 25
4563 Gerlafingen",https://www.google.com/maps/place/Derendingenstrasse%2025+4563+Gerlafingen,info@ernst-moser.ch
SOM GROUPE AG,Erbringung von sonstigen Dienstleistungen für den Verkehr a. n. g.,,tel:071 556 63 08,,"Friedrichshafnerstrasse 51
8590 Romanshorn",https://www.google.com/maps/place/Friedrichshafnerstrasse%2051+8590+Romanshorn,website not accessible
"Huwyler AG, Maschinen, Bauwerkzeuge",Grosshandel mit Werkzeugmaschinen,,tel:041 930 34 32,,"Fläcke 29
6215 Beromünster",https://www.google.com/maps/place/Fl%C3%A4cke%2029+6215+Berom%C3%BCnster,website not accessible
Matthias Fuchs,"Sonstiger Fachdetailhandel mit Nahrungs- und Genussmitteln, Getränken und Tabakwaren a. n. g. (in Verkaufsräumen)",,,,"Weihermatte 9
6102 Malters",https://www.google.com/maps/place/Weihermatte%209+6102+Malters,website not accessible
"Göldi & Partner, Immobilien AG","Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.goeldi-immobilien.ch/,tel:0432776633,fax:043 277 66 34,"Grüningerstrasse 22a
8624 Grüt (Gossau ZH)",https://www.google.com/maps/place/Gr%C3%BCningerstrasse%2022a+8624+Gr%C3%BCt%20(Gossau%20ZH),bad link
keepcool Transport & Logistik AG,Güterbeförderung im Strassenverkehr,http://www.keepcool-transport.ch/,tel:062 209 60 90,fax:062 209 56 46,"Klärstrasse 3
4617 Gunzgen",https://www.google.com/maps/place/Kl%C3%A4rstrasse%203+4617+Gunzgen,peter.gasser@keepcool-transport.ch
Polyprom Handels AG,Grosshandel mit Uhren,,tel:052 630 06 93,fax:052 630 06 99,"Talstrasse 36
8200 Schaffhausen",https://www.google.com/maps/place/Talstrasse%2036+8200+Schaffhausen,website not accessible
Natur Pool Rolf Beck,Landschaftsplanungsbüros und Gartenarchitekturbüros,,tel:062 758 54 90,fax:062 758 31 60,"Wiggermatte 7
6260 Reiden",https://www.google.com/maps/place/Wiggermatte%207+6260+Reiden,website not accessible
Mettler Maschinencenter AG,Grosshandel mit elektronischen Bauteilen und Telekommunikationsgeräten,http://elektrowerkzeuge.ch/,,,"Kleinfeldstrasse 15
2563 Ipsach",https://www.google.com/maps/place/Kleinfeldstrasse%2015+2563+Ipsach,info@elektrowerkzeuge.ch
TRIUMvirat AG,Unternehmensberatung,http://www.triumvirat.ch/,tel:062 891 86 77,fax:062 891 86 26,"Augustin Keller-Strasse 31
5600 Lenzburg 1",https://www.google.com/maps/place/Augustin%20Keller-Strasse%2031+5600+Lenzburg%201,NA
Kasimir Meyer AG,Grafikdesign und Visuelle Kommunikation,http://www.kasi.ch/,tel:056 618 58 00,,"Kapellstrasse 5
5610 Wohlen AG",https://www.google.com/maps/place/Kapellstrasse%205+5610+Wohlen%20AG,website not accessible
Anton Müller,Detailhandel mit Antiquitäten,,tel:056 664 47 54,,"Bleicheweg 2
5630 Muri AG",https://www.google.com/maps/place/Bleicheweg%202+5630+Muri%20AG,website not accessible
Maillard Bedachungen AG,Bewertungen,http://www.maillard-bedachungen.ch/,tel:052 235 08 08,,"Im Hölderli 13a
8405 Winterthur",https://www.google.com/maps/place/Im%20H%C3%B6lderli%2013a+8405+Winterthur,buero@maillard-bedachungen.ch
AS INFOLINK AG,Grosshandel mit Datenverarbeitungsgeräten und peripheren Einheiten,http://www.as-infolink.ch/,tel:044 888 15 85,fax:044 888 15 78,"Ruchstuckstrasse 14
8306 Brüttisellen",https://www.google.com/maps/place/Ruchstuckstrasse%2014+8306+Br%C3%BCttisellen,website not accessible
AI Aare Immobilien AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:032 652 14 89,fax:032 652 69 45,"Niklaus Wengistrasse 60
2540 Grenchen",https://www.google.com/maps/place/Niklaus%20Wengistrasse%2060+2540+Grenchen,website not accessible
Hand & Werk AG,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.handundwerk-ag.ch/,,fax:071 911 96 45,"Edelweissstrasse 7
9552 Bronschhofen",https://www.google.com/maps/place/Edelweissstrasse%207+9552+Bronschhofen,NA
Modellbau Wolf GmbH,"Sonstige freiberufliche, wissenschaftliche und technische Tätigkeiten a. n. g.",,tel:044 980 34 50,fax:044 980 34 88,"Witikonerstrasse 365
8053 Zürich",https://www.google.com/maps/place/Witikonerstrasse%20365+8053+Z%C3%BCrich,website not accessible
Fritschi Fensterbau AG,Ausschreibungen,http://www.fritschi-fensterbau.ch/,tel:043 433 33 66,,"Grundstrasse 39
8196 Wil ZH",https://www.google.com/maps/place/Grundstrasse%2039+8196+Wil%20ZH,NA
Kammermann Elektrowerkzeuge AG,Detailhandel mit Eisen- und Metallwaren,,tel:062 212 17 77,fax:062 212 56 34,"Ziegelfeldstrasse 23-25
4600 Olten",https://www.google.com/maps/place/Ziegelfeldstrasse%2023-25+4600+Olten,website not accessible
Müggler + Co Dach + Wand,Dachdeckerei,http://www.energiedach.ch/,tel:071 888 33 66,fax:071 888 33 67,"Rheineckerstrasse 17
9425 Thal",https://www.google.com/maps/place/Rheineckerstrasse%2017+9425+Thal,Humbel-Rheineck-1-cbcc660fdea87e5g353ee502603ef88c@2x.jpg
Feer AG,Elektroinstallation,http://www.feer.ch/,tel:044 319 99 11,fax:044 313 04 10,"Dörflistrasse 50
8050 Zürich",https://www.google.com/maps/place/D%C3%B6rflistrasse%2050+8050+Z%C3%BCrich,strom@feer.ch
Schreinerei Luchsinger AG,Schreinerarbeiten im Innenausbau,,tel:055 644 12 82,fax:055 644 30 60,"Wyden 1
8762 Schwanden GL",https://www.google.com/maps/place/Wyden%201+8762+Schwanden%20GL,website not accessible
Ingenieurbüro Zeo AG,Bau-Ingenieurbüros,,tel:041 675 25 08,fax:041 675 26 15,"Ahornweg 4
6074 Giswil",https://www.google.com/maps/place/Ahornweg%204+6074+Giswil,website not accessible
Neuwerth Logistics SA,Grosshandel mit sonstigen Maschinen und Ausrüstungen,https://neuwerth.ch/,tel:027 305 33 33,fax:027 305 33 99,"Rue de la Greneye 12
1957 Ardon",https://www.google.com/maps/place/Rue%20de%20la%20Greneye%2012+1957+Ardon,website not accessible
Otto Dellenbach Garage AG,lnstandhaltung und Reparatur von Automobilen,http://www.delli.ch/,tel:061 405 11 11,fax:061 405 11 00,"Mühlemattstrasse 24
4104 Oberwil BL",https://www.google.com/maps/place/M%C3%BChlemattstrasse%2024+4104+Oberwil%20BL,website not accessible
Broggi Media Sàrl,Vermarktung und Vermittlung von Werbezeiten und Werbeflächen,http://www.ticket-com.ch/,tel:078 622 51 14,,"champ de l'Ombre 19
2605 Sonceboz-Sombeval",https://www.google.com/maps/place/champ%20de%20l'Ombre%2019+2605+Sonceboz-Sombeval,mzumkehr@ticket-com.ch
Ramseyer Elektro AG,Elektroinstallation,http://www.ramseyer-ag.ch/,tel:061 461 12 91,fax:061 461 36 26,"St. Jakob-Strasse 31
4132 Muttenz",https://www.google.com/maps/place/St.%20Jakob-Strasse%2031+4132+Muttenz,info@ramseyer-ag.ch
Lucio GmbH,Maurerarbeiten,,,,"Inselstr. 55
4057 Basel",https://www.google.com/maps/place/Inselstr.%2055+4057+Basel,website not accessible
Adrian Leibundgut,Bau von Strassen,,tel:034 415 15 39,,"Flüehliackerweg 17
3472 Wynigen",https://www.google.com/maps/place/Fl%C3%BCehliackerweg%2017+3472+Wynigen,website not accessible
Revosa AG,Institutionen für Finanzierungsleasing,http://www.revosa.ch/,tel:041 666 29 08,fax:041 666 29 01,"Kägiswilerstrasse 35
6060 Sarnen",https://www.google.com/maps/place/K%C3%A4giswilerstrasse%2035+6060+Sarnen,NA
Schärli + Bossert AG,lnstandhaltung und Reparatur von Automobilen,,tel:041 492 61 71,fax:041 492 61 70,"Hackenrüti 10
6110 Wolhusen",https://www.google.com/maps/place/Hackenr%C3%BCti%2010+6110+Wolhusen,website not accessible
Gasthof Löwen,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.loewen-wichtrach.ch/,tel:031 781 02 20,,"Dorfplatz 12
3114 Wichtrach",https://www.google.com/maps/place/Dorfplatz%2012+3114+Wichtrach,tanja.anj77@yahoo.de
PME Beteiligungen AG,Investmentgesellschaften,,tel:052 222 91 18,,"Arbachstrasse 63
6340 Baar",https://www.google.com/maps/place/Arbachstrasse%2063+6340+Baar,website not accessible
Heliomoser,Lichtpause- und Reprografiebetriebe,,tel:041 210 93 60,fax:041 210 74 24,"Bundesstrasse 23
6003 Luzern",https://www.google.com/maps/place/Bundesstrasse%2023+6003+Luzern,website not accessible
Degiacomi Schuhmode GmbH,Detailhandel mit medizinischen und orthopädischen Artikeln,http://www.degiacomi.ch/,tel:081 250 05 00,fax:081 250 71 32,"Grabenstrasse 44
7000 Chur",https://www.google.com/maps/place/Grabenstrasse%2044+7000+Chur,NA
Stöckli Sport AG,Detailhandel mit Sportartikeln,http://www.stoecklisport.ch/,tel:056 666 11 92,fax:056 666 25 83,"Bahnhofstrasse 17
5623 Boswil",https://www.google.com/maps/place/Bahnhofstrasse%2017+5623+Boswil,info(at)stoecklisport.ch
Wilhelm Hartmeier,Detailhandel mit elektrischen Haushaltsgeräten,,tel:032 751 60 27,,"rue St-Maurice 1
2525 Le Landeron",https://www.google.com/maps/place/rue%20St-Maurice%201+2525+Le%20Landeron,website not accessible
SWISS HAIR TEAM AG,Coiffeursalons,http://www.swiss-hair.ch/,tel:062 791 39 39,,"Bernstrasse 4
4665 Oftringen",https://www.google.com/maps/place/Bernstrasse%204+4665+Oftringen,NA
Kasper Trading GmbH,Detailhandel mit Fahrrädern,,,,"Industriestrasse 59
6034 Inwil",https://www.google.com/maps/place/Industriestrasse%2059+6034+Inwil,website not accessible
Imfeld Storen GmbH,Sonstige Bauinstallation,,,fax:041 660 83 75,"Lindenstrasse 3
6060 Sarnen",https://www.google.com/maps/place/Lindenstrasse%203+6060+Sarnen,website not accessible
Hans Oertli,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,,tel:044 984 33 86,fax:044 984 01 18,"Pappelweg 9
8132 Egg b. Zürich",https://www.google.com/maps/place/Pappelweg%209+8132+Egg%20b.%20Z%C3%BCrich,website not accessible
Marco Koller,Drogerien,,tel:033 673 12 06,fax:033 673 12 05,"Dorfstrasse 50
3715 Adelboden",https://www.google.com/maps/place/Dorfstrasse%2050+3715+Adelboden,website not accessible
Garage de Beaumont,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Route de Beaumont 64
1700 Fribourg",https://www.google.com/maps/place/Route%20de%20Beaumont%2064+1700+Fribourg,website not accessible
Delcò Mobili SA,Detailhandel mit Möbeln,http://www.delcomobili.ch/,tel:091 851 98 00,fax:091 851 98 10,"Via Gorelle 1
6592 S. Antonino",https://www.google.com/maps/place/Via%20Gorelle%201+6592+S.%20Antonino,info@delcomobili.ch
BODENMANN METZGEREI AG,Fleischverarbeitung,http://www.bodenmann-metzgerei-ag.ch/,tel:071 655 16 40,fax:071 655 16 90,"Gewerbestrasse 2
9562 Märwil",https://www.google.com/maps/place/Gewerbestrasse%202+9562+M%C3%A4rwil,info@bodenmann-metzgerei-ag.ch
Staub Treuhand AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,http://www.staub-treuhand.ch/,tel:052 725 09 90,fax:052 725 09 95,"Zürcherstrasse 120
8500 Frauenfeld",https://www.google.com/maps/place/Z%C3%BCrcherstrasse%20120+8500+Frauenfeld,website not accessible
Frego AG,Herstellung von Metallkonstruktionen,,tel:044 763 70 49,fax:044 763 70 40,"Isenbergstrasse 8
8913 Ottenbach",https://www.google.com/maps/place/Isenbergstrasse%208+8913+Ottenbach,website not accessible
Peter Studer Holzbau AG,"Holzbau, Zimmerei",,tel:062 216 13 21,fax:062 216 35 71,"Hausmattstrasse 2
4614 Hägendorf",https://www.google.com/maps/place/Hausmattstrasse%202+4614+H%C3%A4gendorf,website not accessible
von Arx Elektro AG,Elektroinstallation,http://www.elektroag.ch/,tel:062 849 19 19,fax:062 849 00 15,"Hauptstrasse 67
5013 Niedergösgen",https://www.google.com/maps/place/Hauptstrasse%2067+5013+Niederg%C3%B6sgen,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Schellenberg Oskar,Effekten- und Warenhandel,,tel:044 952 10 40,,"Stogelenweg 12
8330 Pfäffikon ZH",https://www.google.com/maps/place/Stogelenweg%2012+8330+Pf%C3%A4ffikon%20ZH,website not accessible
Gasthaus Rose,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.rose-kerns.ch/,tel:041 660 17 02,,"Dorfstrasse 5
6064 Kerns",https://www.google.com/maps/place/Dorfstrasse%20%205+6064+Kerns,info@rose-kerns.ch
Hotel Hahnenblick,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.hahnenblick.ch/,tel:041 637 12 12,fax:041 637 48 68,"Wasserfallstrasse 6
6390 Engelberg",https://www.google.com/maps/place/Wasserfallstrasse%206+6390+Engelberg,info@hahnenblick.ch
Elmax AG,lnstandhaltung und Reparatur von Automobilen,http://www.kgsh.ch/,,,"Thayngerstrasse 60
8207 Schaffhausen",https://www.google.com/maps/place/Thayngerstrasse%2060+8207+Schaffhausen,info-kreuzgarage-sh@emilfrey.ch
Garage Clreo AG,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Hautpstrasse 25a
2556 Scheuren",https://www.google.com/maps/place/Hautpstrasse%2025a+2556+Scheuren,website not accessible
Cleanfix Reinigungssysteme AG,Herstellung von elektrischen Haushaltsgeräten,http://www.cleanfix.ch/,tel:071 955 47 47,fax:071 955 47 60,"Stettenstrasse 15
9247 Henau",https://www.google.com/maps/place/Stettenstrasse%2015+9247+Henau,swiper-robo-xl_3021@2x.jpg
Domotic SA,Elektroinstallation,,tel:027 455 77 07,fax:027 455 79 01,"Rue du Manège 25
3960 Sierre",https://www.google.com/maps/place/Rue%20du%20Man%C3%A8ge%2025+3960+Sierre,website not accessible
André Christen,Sanitärinstallation und Spenglerei,,tel:041 610 72 30,fax:041 611 01 22,"Schmiedgasse 27a
6370 Stans",https://www.google.com/maps/place/Schmiedgasse%2027a+6370+Stans,website not accessible
Armin Weber,Aktivitäten der Generalunternehmen im Baugewerbe,,tel:052 672 49 32,fax:052 672 49 35,"Töbeliweg 10
8212 Neuhausen am Rheinfall",https://www.google.com/maps/place/T%C3%B6beliweg%2010+8212+Neuhausen%20am%20Rheinfall,website not accessible
Sax-Service AG,Vermietung von Baumaschinen und -geräten,http://www.sax-service.ch/,tel:0848 440 480,,"Rigacherweg 23
5612 Villmergen",https://www.google.com/maps/place/Rigacherweg%2023+5612+Villmergen,NA
Ammann + Meister AG,"Dämmung gegen Kälte, Wärme, Schall und Erschütterung",,tel:052 319 29 38,fax:052 319 29 77,"Schlossgasse 13
8466 Trüllikon",https://www.google.com/maps/place/Schlossgasse%2013+8466+Tr%C3%BCllikon,website not accessible
GEO Grischa AG,Geometerbüros,http://www.geogrischa.ch/,tel:081 830 05 50,,"Via Somplaz 37a
7500 St. Moritz",https://www.google.com/maps/place/Via%20Somplaz%2037a+7500+St.%20Moritz,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Utz-Mode GmbH,Detailhandel mit Bekleidungszubehör und Bekleidung ohne ausgeprägten Schwerpunkt,,tel:041 495 29 10,fax:041 495 29 12,"Hellbühlerstrasse 12
6017 Ruswil",https://www.google.com/maps/place/Hellb%C3%BChlerstrasse%2012+6017+Ruswil,website not accessible
Elektro-Schibo AG,Elektroinstallation,http://www.elektroschiboag.ch/,tel:062 288 80 20,fax:062 288 80 28,"Talhubelstrasse 7
4658 Däniken SO",https://www.google.com/maps/place/Talhubelstrasse%207+4658+D%C3%A4niken%20SO,info@elektroschiboag.ch
Staub Storen AG,Sonstige Bauinstallation,,tel:032 351 22 06,fax:032 351 43 01,"Bielstrasse 54
3294 Büren an der Aare",https://www.google.com/maps/place/Bielstrasse%2054+3294+B%C3%BCren%20an%20der%20Aare,website not accessible
FFT-AG,"Bauschreinerei, Fenster und Türen",,tel:071 477 20 10,,"Luxburgstrasse 8
9322 Egnach",https://www.google.com/maps/place/Luxburgstrasse%208+9322+Egnach,website not accessible
Thomas Käppeli AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,tel:033 223 63 63,,"Militärstrasse 9
3600 Thun",https://www.google.com/maps/place/Milit%C3%A4rstrasse%209+3600+Thun,website not accessible
frigo-contact SA,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",http://www.frigocontact.ch/,tel:091 683 29 65,fax:091 682 03 75,"via Cantonale 4
6930 Bedano",https://www.google.com/maps/place/via%20Cantonale%204+6930+Bedano,NA
Achermann Uhren-Schmuck GmbH,Detailhandel mit Uhren und Schmuck,,tel:041 610 24 37,,"Stansstaderstrasse 8
6370 Stans",https://www.google.com/maps/place/Stansstaderstrasse%208+6370+Stans,website not accessible
mbcs consulting&services GmbH,Unternehmensberatung,,tel:062 752 15 55,,"Wolfbachblick 7
4665 Oftringen",https://www.google.com/maps/place/Wolfbachblick%207+4665+Oftringen,website not accessible
Swiss-Verlag GmbH,Artikel im Shop,http://www.swiss-verlag.ch/,tel:041 624 46 50,fax:041 624 46 51,"Emmetterstrasse 17
6375 Beckenried",https://www.google.com/maps/place/Emmetterstrasse%2017+6375+Beckenried,bm@swiss-verlag.ch
Mirema AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.mirema.ch/,tel:041 612 34 00,,"Schlegelmattli 17
6373 Ennetbürgen",https://www.google.com/maps/place/Schlegelmattli%2017+6373+Ennetb%C3%BCrgen,website not accessible
Bardill Caravan AG,"Vermietung von Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",http://www.garage-bardill.ch/,tel:079 681 47 43,,"Obermühleweg 5
7302 Landquart",https://www.google.com/maps/place/Oberm%C3%BChleweg%205+7302+Landquart,info@autobardill.ch
Greuter Elektro AG,Elektroinstallation,,tel:044 391 44 33,,"Gustav-Maurerstrasse 10
8702 Zollikon",https://www.google.com/maps/place/Gustav-Maurerstrasse%2010+8702+Zollikon,website not accessible
Arthur Kälin AG,Architekturbüros,http://www.arthurkaelin.ch/,tel:055 418 90 60,fax:055 418 90 61,"Hauptstrasse 25
8840 Einsiedeln",https://www.google.com/maps/place/Hauptstrasse%2025+8840+Einsiedeln,m.kaelin@arthurkaelin.ch
KOI-BREEDER AG,Artikel im Shop,http://www.koi-breeder.ch/,tel:056 463 64 06,fax:056 463 64 05,"Gewerbestrasse 11
5107 Schinznach Dorf",https://www.google.com/maps/place/Gewerbestrasse%2011+5107+Schinznach%20Dorf,website not accessible
Restaurant Alpenblick,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.hotel-alpenblick.ch/,tel:033 828 35 50,fax:033 828 35 51,"Oberdorfstrasse 3
3812 Wilderswil",https://www.google.com/maps/place/Oberdorfstrasse%203+3812+Wilderswil,info@hotel-alpenblick.ch
"Domaine des Remans, Famille Rossier",Weinbau – Kellerei,http://www.jf-rossier-vins.ch/,tel:021 808 72 17,,"Chemin de Renolly 14
1175 Lavigny",https://www.google.com/maps/place/Chemin%20de%20Renolly%2014+1175+Lavigny,sante@jf-rossier-vins.ch
Wunderle Haustechnik AG,Sanitärinstallation und Spenglerei,http://www.wunderleag.ch/,tel:055 612 15 31,fax:055 612 46 40,"Giessenbrücke 2
8752 Näfels",https://www.google.com/maps/place/Giessenbr%C3%BCcke%202+8752+N%C3%A4fels,bad link
Moviter SA,"Grosshandel mit Bergwerks-, Bau- und Baustoffmaschinen",,tel:091 683 44 88,,"via Sottobisio 20
6828 Balerna",https://www.google.com/maps/place/via%20Sottobisio%2020+6828+Balerna,website not accessible
David Thaddey AG,Sägewerke,,tel:071 977 15 27,fax:071 977 22 27,"Hauptstrasse 1
8376 Fischingen",https://www.google.com/maps/place/Hauptstrasse%201+8376+Fischingen,website not accessible
Wohnen für Senioren Schlössli,Pflegeheime,http://www.schloessli.com/,tel:033 823 29 28,fax:033 822 29 46,"Seestrasse 34
3806 Bönigen b. Interlaken",https://www.google.com/maps/place/Seestrasse%2034+3806+B%C3%B6nigen%20b.%20Interlaken,info@schloessli.com
Signer AG,Herstellung von Metallkonstruktionen,http://www.signerag.ch/,tel:071 649 11 11,fax:071 649 11 22,"Fabrikstrasse 1
8586 Ennetaach",https://www.google.com/maps/place/Fabrikstrasse%201+8586+Ennetaach,info@signerag.ch
Sublim Photo,Fotografie,,,,"Hagenbachstrasse 12
4052 Basel",https://www.google.com/maps/place/Hagenbachstrasse%2012+4052+Basel,website not accessible
Efficacité J.-M.VALENTIN Sàrl,Erbringung von sonstigen Dienstleistungen der Informationstechnologie,http://www.efficacite.ch/,tel:027 722 88 15,fax:027 722 88 14,"rue Près-de-la-Scie 5e
1920 Martigny",https://www.google.com/maps/place/rue%20Pr%C3%A8s-de-la-Scie%205e+1920+Martigny,website not accessible
Maler - Gipser Tika GmbH,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,,tel:076 439 67 00,,"Mettlenweg 100
2504 Biel/Bienne",https://www.google.com/maps/place/Mettlenweg%20100+2504+Biel/Bienne,website not accessible
AA'S. AG,Güterbeförderung im Strassenverkehr,http://www.aa-s.cc/,tel:027 955 22 33,fax:027 955 22 35,"Spissstrasse 60
3920 Zermatt",https://www.google.com/maps/place/Spissstrasse%2060+3920+Zermatt,mail@aa-s.cc
Pro Ausbau AG,"Einbau von Fenster, Türen und Innenausbau, Einbauküchen, Einbaumöbel",http://www.proausbau.ch/,tel:061 544 22 22,fax:061 544 22 23,"Muttenzerstrasse 75
4127 Birsfelden",https://www.google.com/maps/place/Muttenzerstrasse%2075+4127+Birsfelden,lea.graf@proausbau.ch
Hans Ulrich Schöni,Schlossereien,http://www.schoeni-krauchthal.ch/,tel:034 411 14 49,fax:034 411 04 14,"Länggasse 10
3326 Krauchthal",https://www.google.com/maps/place/L%C3%A4nggasse%2010+3326+Krauchthal,schoeni.h.u@bluewin.ch
Cerama SA,Verlegen von Fliesen und Platten,http://www.ceramapiastrelle.ch/,tel:091 791 88 23,fax:091 792 17 35,"Zandone
6616 Losone",https://www.google.com/maps/place/Zandone+6616+Losone,info@ceramapiastrelle.ch
H.+ E.Roth AG,lnstandhaltung und Reparatur von Automobilen,,tel:052 766 00 70,fax:052 766 00 77,"Steckbornstrasse 106
8505 Dettighofen",https://www.google.com/maps/place/Steckbornstrasse%20106+8505+Dettighofen,website not accessible
Comtrade AG,Unternehmensberatung,,tel:031 819 33 33,fax:031 819 33 33,"Willishalte 20B
3086 Zimmerwald",https://www.google.com/maps/place/Willishalte%2020B+3086+Zimmerwald,website not accessible
Genussgasthaus Tiefmatt,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",,tel:062 390 20 60,,"Tiefmattstrasse 109
4718 Holderbank SO",https://www.google.com/maps/place/Tiefmattstrasse%20109+4718+Holderbank%20SO,website not accessible
A. Friedli AG,Schreinerarbeiten im Innenausbau,,tel:062 723 07 22,fax:062 723 03 00,"Risigasse 7
5742 Kölliken",https://www.google.com/maps/place/Risigasse%207+5742+K%C3%B6lliken,website not accessible
Alfred Bodenmann,"Detailhandel mit Getreide, Futtermitteln und Landesprodukten",,tel:027 971 12 67,,"Alpstrasse 46
3994 Lax",https://www.google.com/maps/place/Alpstrasse%2046+3994+Lax,website not accessible
E.Lutz AG,Bauspenglerei,,tel:041 420 63 77,,"Rothenring 9a
6015 Luzern",https://www.google.com/maps/place/Rothenring%209a+6015+Luzern,website not accessible
"Sustra AG, Rotkreuz",Bau von Strassen,http://www.sustra.ch/,tel:041 799 50 26,,"Riedstrasse 1
6343 Rotkreuz",https://www.google.com/maps/place/Riedstrasse%201+6343+Rotkreuz,bad link
GARAGE MISTRAL MARTIGNY SA,lnstandhaltung und Reparatur von Automobilen,http://www.garage-mistral.ch/,tel:027 721 70 00,,"Av.des Grandes Maresches 102
1920 Martigny",https://www.google.com/maps/place/Av.des%20Grandes%20Maresches%20102+1920+Martigny,remy.victor.joris@gmail.com
TZ Fenster + Türen GmbH,"Einbau von Fenster, Türen und Innenausbau, Einbauküchen, Einbaumöbel",http://www.tz-fenster.ch/,tel:062 751 62 22,,"Langenthalerstrasse 44
4803 Vordemwald",https://www.google.com/maps/place/Langenthalerstrasse%2044+4803+Vordemwald,s.zimmerli@tz-fenster.ch
QR Modul,Ausschreibungen,http://www.qrmodul.ch/,tel:044 262 02 02,,"Kirchgasse 26
8001 Zürich",https://www.google.com/maps/place/Kirchgasse%2026+8001+Z%C3%BCrich,info@qrmodul.ch
Twerenbold Service AG,Firmensitzaktivitäten von anderen Gesellschaften,,tel:056 484 84 84,fax:056 484 84 85,"Im Steiacher 1
5406 Baden",https://www.google.com/maps/place/Im%20Steiacher%201+5406+Baden,website not accessible
Hugentobler schweiz. Kochsysteme AG,Dachdeckerei,http://www.hugentobler.ch/,tel:0848 400 900,fax:031 858 17 15,"Haubenstrasse 41
3672 Oberdiessbach",https://www.google.com/maps/place/Haubenstrasse%2041+3672+Oberdiessbach,info@hugentobler.ch
